Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"In algebraic chess notation, is the square g3 a light or dark square?",dark,light,cannot be determined,depends on the piece,A,"Square g3: file g (position 7) and rank 3. Since their sum has the parity it does, g3 is a dark square.",Chess,Notation
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 6 pawns, 2 knights, 1 bishop, 1 queen?",22,24,20,25,B,Total value = 6×1 + 2×3 + 1×3 + 1×9 = 24.,Chess,Piece Values
"White has 3 pawns, 2 bishops, 2 rooks, 1 queen. Black has 5 pawns, 1 bishop, 2 rooks, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 3 point(s),White is ahead by 1 point(s),Black is ahead by 1 point(s),White is ahead by 2 point(s),B,"White's material = 28. Black's material = 27. Difference = 1, so White is ahead by 1 point(s).",Chess,Piece Values
"White has 1 pawn, 1 rook. Black has 8 pawns, 1 knight, 2 bishops, 1 rook, 1 queen. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 25 point(s),Black is ahead by 27 point(s),White is ahead by 28 point(s),Black is ahead by 22 point(s),A,"White's material = 6. Black's material = 31. Difference = 25, so Black is ahead by 25 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 4 pawns, 1 knight, 2 bishops, 2 rooks?",27,19,25,23,D,Total value = 4×1 + 1×3 + 2×3 + 2×5 = 23.,Chess,Piece Values
"Fill in the blank: ______ refers to ""the rule allowing a pawn that reaches the farthest rank to be promoted to any other piece, usually a queen"".",a Grandmaster (GM),the Ruy López opening,a skewer,pawn promotion,D,"pawn promotion refers to: the rule allowing a pawn that reaches the farthest rank to be promoted to any other piece, usually a queen",Chess,Special Moves
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 8 pawns, 2 knights, 1 bishop, 2 rooks?",25,24,27,29,C,Total value = 8×1 + 2×3 + 1×3 + 2×5 = 27.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 2 knights, 2 rooks?",15,13,16,14,C,Total value = 2×3 + 2×5 = 16.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 3 pawns, 1 knight, 1 rook, 1 queen?",18,20,22,24,B,Total value = 3×1 + 1×3 + 1×5 + 1×9 = 20.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 5 pawns, 2 knights, 1 bishop, 2 rooks?",24,25,21,27,A,Total value = 5×1 + 2×3 + 1×3 + 2×5 = 24.,Chess,Piece Values
"White has 1 knight, 1 bishop, 1 queen. Black has 1 pawn, 1 knight, 2 bishops, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 2 point(s),Black is ahead by 4 point(s),White is ahead by 1 point(s),Black is ahead by 1 point(s),B,"White's material = 15. Black's material = 19. Difference = 4, so Black is ahead by 4 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 1 rook, 1 queen?",18,14,13,10,B,Total value = 1×5 + 1×9 = 14.,Chess,Piece Values
"In algebraic chess notation, is the square a2 a light or dark square?",depends on the piece,light,cannot be determined,dark,B,"Square a2: file a (position 1) and rank 2. Since their sum has the parity it does, a2 is a light square.",Chess,Notation
"Fill in the blank: ______ refers to ""a chess opening beginning with 1.e4 e6"".",the French Defence,an International Master (IM),Magnus Carlsen,the fifty-move rule,A,the French Defence refers to: a chess opening beginning with 1.e4 e6,Chess,Openings
"White has 6 pawns, 1 knight, 1 bishop, 1 rook. Black has 3 pawns, 2 knights. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 9 point(s),Black is ahead by 11 point(s),White is ahead by 8 point(s),Black is ahead by 5 point(s),C,"White's material = 17. Black's material = 9. Difference = 8, so White is ahead by 8 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 2 pawns, 1 knight, 2 rooks, 1 queen?",24,23,21,28,A,Total value = 2×1 + 1×3 + 2×5 + 1×9 = 24.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 6 pawns, 2 knights, 2 bishops, 1 queen?",31,29,28,27,D,Total value = 6×1 + 2×3 + 2×3 + 1×9 = 27.,Chess,Piece Values
"White has 8 pawns, 1 knight, 2 bishops. Black has 3 pawns, 1 knight, 1 bishop, 1 rook, 1 queen. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 5 point(s),Black is ahead by 6 point(s),Black is ahead by 9 point(s),White is ahead by 8 point(s),B,"White's material = 17. Black's material = 23. Difference = 6, so Black is ahead by 6 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 3 pawns, 1 knight, 1 queen?",17,12,15,18,C,Total value = 3×1 + 1×3 + 1×9 = 15.,Chess,Piece Values
"White has 4 pawns, 2 knights, 2 bishops, 1 rook, 1 queen. Black has 4 pawns, 1 knight, 2 rooks, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 7 point(s),White is ahead by 4 point(s),Black is ahead by 3 point(s),White is ahead by 3 point(s),B,"White's material = 30. Black's material = 26. Difference = 4, so White is ahead by 4 point(s).",Chess,Piece Values
"White has 7 pawns, 2 knights, 2 bishops, 2 rooks. Black has 2 pawns, 1 bishop, 2 rooks, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 5 point(s),White is ahead by 3 point(s),Black is ahead by 2 point(s),Black is ahead by 6 point(s),A,"White's material = 29. Black's material = 24. Difference = 5, so White is ahead by 5 point(s).",Chess,Piece Values
"White has 7 pawns, 1 queen. Black has 5 pawns, 1 knight, 2 bishops. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 5 point(s),Black is ahead by 4 point(s),White is ahead by 1 point(s),White is ahead by 2 point(s),D,"White's material = 16. Black's material = 14. Difference = 2, so White is ahead by 2 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 8 pawns, 1 knight?",15,12,13,11,D,Total value = 8×1 + 1×3 = 11.,Chess,Piece Values
"White has 3 pawns, 2 knights. Black has 2 knights, 2 bishops, 2 rooks. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 12 point(s),White is ahead by 11 point(s),Black is ahead by 10 point(s),Black is ahead by 13 point(s),D,"White's material = 9. Black's material = 22. Difference = 13, so Black is ahead by 13 point(s).",Chess,Piece Values
"Fill in the blank: ______ refers to ""a checkmate delivered by a knight where the king is unable to move because it is surrounded by its own pieces"".",the back rank mate,a pin,a smothered mate,a skewer,C,a smothered mate refers to: a checkmate delivered by a knight where the king is unable to move because it is surrounded by its own pieces,Chess,Tactics
"White has 2 pawns, 2 bishops, 2 rooks, 1 queen. Black has 7 pawns, 2 knights. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 12 point(s),White is ahead by 14 point(s),Black is ahead by 11 point(s),Black is ahead by 15 point(s),B,"White's material = 27. Black's material = 13. Difference = 14, so White is ahead by 14 point(s).",Chess,Piece Values
"White has 5 pawns, 1 rook. Black has 6 pawns, 2 knights, 2 bishops, 1 rook, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 21 point(s),Black is ahead by 21 point(s),Black is ahead by 22 point(s),Black is ahead by 23 point(s),C,"White's material = 10. Black's material = 32. Difference = 22, so Black is ahead by 22 point(s).",Chess,Piece Values
"Which term matches this description: ""a rule stating that a player can claim a draw if no capture or pawn move has occurred in the last fifty moves""?",zugzwang,a skewer,the fifty-move rule,threefold repetition,C,The description matches the fifty-move rule: a rule stating that a player can claim a draw if no capture or pawn move has occurred in the last fifty moves,Chess,Rules
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 8 pawns, 2 bishops, 1 rook?",15,19,22,21,B,Total value = 8×1 + 2×3 + 1×5 = 19.,Chess,Piece Values
"White has 3 pawns, 2 knights, 2 bishops, 1 queen. Black has 4 pawns, 1 knight, 1 bishop. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 13 point(s),White is ahead by 14 point(s),Black is ahead by 15 point(s),Black is ahead by 16 point(s),B,"White's material = 24. Black's material = 10. Difference = 14, so White is ahead by 14 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 2 pawns, 1 knight, 1 bishop?",8,9,7,4,A,Total value = 2×1 + 1×3 + 1×3 = 8.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 2 pawns?",1,2,0,3,B,Total value = 2×1 = 2.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 8 pawns, 2 rooks?",16,18,17,20,B,Total value = 8×1 + 2×5 = 18.,Chess,Piece Values
"White has no pieces. Black has 6 pawns, 2 bishops, 2 rooks. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 22 point(s),Black is ahead by 25 point(s),White is ahead by 20 point(s),White is ahead by 24 point(s),A,"White's material = 0. Black's material = 22. Difference = 22, so Black is ahead by 22 point(s).",Chess,Piece Values
"White has 5 pawns, 2 rooks, 1 queen. Black has 8 pawns, 2 rooks, 1 queen. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 3 point(s),White is ahead by 1 point(s),White is ahead by 2 point(s),Black is ahead by 2 point(s),A,"White's material = 24. Black's material = 27. Difference = 3, so Black is ahead by 3 point(s).",Chess,Piece Values
"White has 4 pawns, 2 knights, 2 bishops, 1 rook. Black has 8 pawns, 2 knights, 1 bishop. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 4 point(s),Black is ahead by 5 point(s),White is ahead by 2 point(s),Black is ahead by 6 point(s),A,"White's material = 21. Black's material = 17. Difference = 4, so White is ahead by 4 point(s).",Chess,Piece Values
"White has 7 pawns, 2 knights, 1 rook, 1 queen. Black has 8 pawns, 2 knights, 2 bishops. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 4 point(s),Black is ahead by 9 point(s),White is ahead by 6 point(s),White is ahead by 7 point(s),D,"White's material = 27. Black's material = 20. Difference = 7, so White is ahead by 7 point(s).",Chess,Piece Values
Which statement correctly describes a pin?,a tactic where moving one piece reveals an attack from another piece behind it,"a tactic similar to a pin, where a valuable piece is attacked and forced to move, exposing a less valuable piece behind it",a tactic where a piece cannot move without exposing a more valuable piece behind it to attack,"a checkmate delivered along a player's first rank, often because their own pawns block the king's escape",C,"By definition, a pin is: a tactic where a piece cannot move without exposing a more valuable piece behind it to attack",Chess,Tactics
"White has 4 pawns, 2 bishops, 2 rooks, 1 queen. Black has 5 pawns, 1 knight, 2 bishops, 1 rook. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 13 point(s),White is ahead by 10 point(s),Black is ahead by 8 point(s),White is ahead by 13 point(s),B,"White's material = 29. Black's material = 19. Difference = 10, so White is ahead by 10 point(s).",Chess,Piece Values
"Fill in the blank: ______ refers to ""a piece that moves diagonally any number of squares"".",the bishop's movement,pawn promotion,the value of a bishop,the endgame,A,the bishop's movement refers to: a piece that moves diagonally any number of squares,Chess,Piece Movement
"White has 3 pawns, 1 knight, 1 bishop. Black has 8 pawns, 1 knight, 1 bishop, 1 queen. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 11 point(s),Black is ahead by 17 point(s),Black is ahead by 14 point(s),White is ahead by 12 point(s),C,"White's material = 9. Black's material = 23. Difference = 14, so Black is ahead by 14 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 2 pawns, 2 knights, 2 rooks?",18,20,21,16,A,Total value = 2×1 + 2×3 + 2×5 = 18.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 7 pawns, 2 knights, 2 bishops, 1 rook?",27,23,24,28,C,Total value = 7×1 + 2×3 + 2×3 + 1×5 = 24.,Chess,Piece Values
Which statement correctly describes zugzwang?,a tactic where moving one piece reveals an attack from another piece behind it,"a situation where a player is at a disadvantage because they must make a move, and any move worsens their position","a checkmate delivered along a player's first rank, often because their own pawns block the king's escape",a checkmate delivered by a knight where the king is unable to move because it is surrounded by its own pieces,B,"By definition, zugzwang is: a situation where a player is at a disadvantage because they must make a move, and any move worsens their position",Chess,Tactics
"White has 7 pawns, 2 knights, 1 bishop, 2 rooks. Black has 3 pawns, 1 rook, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 7 point(s),Black is ahead by 12 point(s),White is ahead by 9 point(s),White is ahead by 10 point(s),C,"White's material = 26. Black's material = 17. Difference = 9, so White is ahead by 9 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 6 pawns, 2 knights, 1 bishop, 2 rooks?",25,27,21,23,A,Total value = 6×1 + 2×3 + 1×3 + 2×5 = 25.,Chess,Piece Values
"White has 1 pawn, 1 bishop, 2 rooks, 1 queen. Black has 4 pawns, 2 knights, 2 bishops. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 7 point(s),White is ahead by 9 point(s),Black is ahead by 4 point(s),Black is ahead by 8 point(s),A,"White's material = 23. Black's material = 16. Difference = 7, so White is ahead by 7 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 7 pawns, 2 knights, 1 bishop, 1 rook, 1 queen?",28,30,27,34,B,Total value = 7×1 + 2×3 + 1×3 + 1×5 + 1×9 = 30.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 4 pawns, 1 knight, 1 bishop, 1 rook?",11,14,15,19,C,Total value = 4×1 + 1×3 + 1×3 + 1×5 = 15.,Chess,Piece Values
"White has 7 pawns, 1 knight, 1 rook, 1 queen. Black has 1 pawn, 2 knights, 2 bishops, 1 rook, 1 queen. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 1 point(s),Black is ahead by 4 point(s),Black is ahead by 3 point(s),White is ahead by 4 point(s),C,"White's material = 24. Black's material = 27. Difference = 3, so Black is ahead by 3 point(s).",Chess,Piece Values
"White has 4 pawns, 2 knights, 1 bishop, 2 rooks. Black has 6 pawns, 1 rook, 1 queen. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 4 point(s),Black is ahead by 1 point(s),White is ahead by 1 point(s),White is ahead by 3 point(s),D,"White's material = 23. Black's material = 20. Difference = 3, so White is ahead by 3 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 8 pawns, 1 knight, 1 bishop, 1 queen?",19,26,23,20,C,Total value = 8×1 + 1×3 + 1×3 + 1×9 = 23.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 2 knights, 2 bishops, 2 rooks?",23,26,18,22,D,Total value = 2×3 + 2×3 + 2×5 = 22.,Chess,Piece Values
"White has 1 pawn, 2 knights, 1 bishop. Black has 1 pawn, 1 knight. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 6 point(s),White is ahead by 5 point(s),Black is ahead by 4 point(s),Black is ahead by 3 point(s),A,"White's material = 10. Black's material = 4. Difference = 6, so White is ahead by 6 point(s).",Chess,Piece Values
"White has 3 pawns, 2 bishops. Black has 1 pawn, 2 bishops, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 5 point(s),White is ahead by 6 point(s),Black is ahead by 7 point(s),White is ahead by 10 point(s),C,"White's material = 9. Black's material = 16. Difference = 7, so Black is ahead by 7 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 1 pawn, 1 knight, 2 bishops, 1 queen?",19,16,22,20,A,Total value = 1×1 + 1×3 + 2×3 + 1×9 = 19.,Chess,Piece Values
"White has 5 pawns, 2 rooks, 1 queen. Black has 6 pawns, 2 bishops, 2 rooks. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 1 point(s),White is ahead by 2 point(s),Black is ahead by 1 point(s),Black is ahead by 4 point(s),B,"White's material = 24. Black's material = 22. Difference = 2, so White is ahead by 2 point(s).",Chess,Piece Values
"White has 2 pawns, 1 knight, 1 queen. Black has 7 pawns, 1 knight, 1 bishop, 1 rook, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 11 point(s),Black is ahead by 13 point(s),Black is ahead by 10 point(s),White is ahead by 10 point(s),B,"White's material = 14. Black's material = 27. Difference = 13, so Black is ahead by 13 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 1 pawn, 2 bishops?",4,7,9,5,B,Total value = 1×1 + 2×3 = 7.,Chess,Piece Values
"White has 6 pawns, 2 rooks, 1 queen. Black has 6 pawns, 1 bishop, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 7 point(s),White is ahead by 8 point(s),Black is ahead by 4 point(s),Black is ahead by 9 point(s),A,"White's material = 25. Black's material = 18. Difference = 7, so White is ahead by 7 point(s).",Chess,Piece Values
"White has 7 pawns, 1 bishop. Black has 1 pawn, 1 knight, 1 bishop. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 3 point(s),Black is ahead by 1 point(s),White is ahead by 2 point(s),Black is ahead by 2 point(s),A,"White's material = 10. Black's material = 7. Difference = 3, so White is ahead by 3 point(s).",Chess,Piece Values
"Which term matches this description: ""a chess opening beginning with 1.e4 e6""?",Magnus Carlsen,zugzwang,castling,the French Defence,D,The description matches the French Defence: a chess opening beginning with 1.e4 e6,Chess,Openings
Which statement correctly describes the middlegame?,"a position where a king is in check and there is no legal move to escape it, ending the game","a checkmate delivered along a player's first rank, often because their own pawns block the king's escape","the phase of a chess game following the opening, where tactical and strategic battles typically occur",a piece that moves forward one square (or two on its first move) and captures diagonally,C,"By definition, the middlegame is: the phase of a chess game following the opening, where tactical and strategic battles typically occur",Chess,Game Phases
What is zugzwang?,"a checkmate delivered along a player's first rank, often because their own pawns block the king's escape",a tactic where a piece cannot move without exposing a more valuable piece behind it to attack,"a tactic similar to a pin, where a valuable piece is attacked and forced to move, exposing a less valuable piece behind it","a situation where a player is at a disadvantage because they must make a move, and any move worsens their position",D,"zugzwang is: a situation where a player is at a disadvantage because they must make a move, and any move worsens their position",Chess,Tactics
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 6 pawns, 2 knights, 2 bishops, 2 rooks, 1 queen?",35,38,37,36,C,Total value = 6×1 + 2×3 + 2×3 + 2×5 + 1×9 = 37.,Chess,Piece Values
"White has 7 pawns, 2 knights, 1 rook, 1 queen. Black has 8 pawns, 2 knights, 1 bishop, 2 rooks, 1 queen. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 7 point(s),White is ahead by 12 point(s),Black is ahead by 9 point(s),White is ahead by 11 point(s),C,"White's material = 27. Black's material = 36. Difference = 9, so Black is ahead by 9 point(s).",Chess,Piece Values
"White has 4 pawns, 2 knights, 1 bishop, 2 rooks. Black has 2 pawns, 2 knights, 1 bishop, 2 rooks, 1 queen. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 7 point(s),White is ahead by 5 point(s),Black is ahead by 10 point(s),White is ahead by 10 point(s),A,"White's material = 23. Black's material = 30. Difference = 7, so Black is ahead by 7 point(s).",Chess,Piece Values
"White has 3 pawns, 1 bishop, 1 rook. Black has 3 pawns, 2 rooks. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 1 point(s),White is ahead by 3 point(s),Black is ahead by 2 point(s),Black is ahead by 4 point(s),C,"White's material = 11. Black's material = 13. Difference = 2, so Black is ahead by 2 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 4 pawns, 2 knights, 2 bishops, 1 rook?",22,21,18,25,B,Total value = 4×1 + 2×3 + 2×3 + 1×5 = 21.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 2 knights, 1 bishop, 1 rook?",14,16,13,10,A,Total value = 2×3 + 1×3 + 1×5 = 14.,Chess,Piece Values
"White has 6 pawns, 2 knights. Black has 5 pawns, 2 knights, 2 bishops, 1 rook, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 18 point(s),Black is ahead by 19 point(s),Black is ahead by 18 point(s),Black is ahead by 20 point(s),B,"White's material = 12. Black's material = 31. Difference = 19, so Black is ahead by 19 point(s).",Chess,Piece Values
"White has 1 knight, 1 bishop, 2 rooks, 1 queen. Black has 3 pawns, 2 knights, 2 rooks, 1 queen. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 1 point(s),Black is ahead by 4 point(s),White is ahead by 6 point(s),Black is ahead by 3 point(s),D,"White's material = 25. Black's material = 28. Difference = 3, so Black is ahead by 3 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 6 pawns, 2 knights, 1 rook?",19,14,17,13,C,Total value = 6×1 + 2×3 + 1×5 = 17.,Chess,Piece Values
"White has 5 pawns, 1 knight, 1 bishop, 1 rook. Black has 2 pawns, 1 bishop. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 12 point(s),White is ahead by 11 point(s),Black is ahead by 8 point(s),White is ahead by 10 point(s),B,"White's material = 16. Black's material = 5. Difference = 11, so White is ahead by 11 point(s).",Chess,Piece Values
"White has 8 pawns, 2 knights, 2 bishops, 1 rook. Black has 3 pawns, 1 knight, 1 rook. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 14 point(s),White is ahead by 12 point(s),Black is ahead by 13 point(s),White is ahead by 11 point(s),A,"White's material = 25. Black's material = 11. Difference = 14, so White is ahead by 14 point(s).",Chess,Piece Values
"White has 6 pawns. Black has 1 pawn, 2 knights, 2 bishops, 2 rooks. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 19 point(s),White is ahead by 16 point(s),Black is ahead by 15 point(s),Black is ahead by 17 point(s),D,"White's material = 6. Black's material = 23. Difference = 17, so Black is ahead by 17 point(s).",Chess,Piece Values
"In algebraic chess notation, is the square a3 a light or dark square?",depends on the piece,light,cannot be determined,dark,D,"Square a3: file a (position 1) and rank 3. Since their sum has the parity it does, a3 is a dark square.",Chess,Notation
"White has 2 knights, 1 rook, 1 queen. Black has 8 pawns, 1 knight, 1 bishop, 1 rook. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 1 point(s)_1,White is ahead by 1 point(s),Black is ahead by 1 point(s),White is ahead by 2 point(s),B,"White's material = 20. Black's material = 19. Difference = 1, so White is ahead by 1 point(s).",Chess,Piece Values
"White has 4 pawns, 2 rooks. Black has 2 pawns, 1 bishop, 2 rooks, 1 queen. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 10 point(s),White is ahead by 9 point(s),Black is ahead by 7 point(s),White is ahead by 11 point(s),A,"White's material = 14. Black's material = 24. Difference = 10, so Black is ahead by 10 point(s).",Chess,Piece Values
"White has 2 knights, 2 bishops, 1 rook, 1 queen. Black has 7 pawns, 1 knight, 1 rook, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 1 point(s),White is ahead by 2 point(s),Black is ahead by 4 point(s),Black is ahead by 1 point(s),B,"White's material = 26. Black's material = 24. Difference = 2, so White is ahead by 2 point(s).",Chess,Piece Values
Which statement correctly describes Magnus Carlsen?,a tactic where moving one piece reveals an attack from another piece behind it,a Norwegian chess Grandmaster who became World Chess Champion in 2013 and dominated top-level chess for years,a chess opening beginning with 1.e4 e5 2.Nf3 Nc6 3.Bc4,a rule stating that a player can claim a draw if no capture or pawn move has occurred in the last fifty moves,B,"By definition, Magnus Carlsen is: a Norwegian chess Grandmaster who became World Chess Champion in 2013 and dominated top-level chess for years",Chess,Players
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 5 pawns, 1 knight, 1 bishop, 1 rook, 1 queen?",27,24,25,23,C,Total value = 5×1 + 1×3 + 1×3 + 1×5 + 1×9 = 25.,Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 1 knight?",6,3,1,5,B,Total value = 1×3 = 3.,Chess,Piece Values
"Which term matches this description: ""a checkmate delivered along a player's first rank, often because their own pawns block the king's escape""?",the back rank mate,a fork,zugzwang,a pin,A,"The description matches the back rank mate: a checkmate delivered along a player's first rank, often because their own pawns block the king's escape",Chess,Tactics
"White has 5 pawns, 2 knights, 2 bishops, 1 queen. Black has 2 knights, 1 rook, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 6 point(s),White is ahead by 9 point(s),White is ahead by 8 point(s),Black is ahead by 9 point(s),A,"White's material = 26. Black's material = 20. Difference = 6, so White is ahead by 6 point(s).",Chess,Piece Values
"Using standard piece values (pawn=1, knight=3, bishop=3, rook=5, queen=9), what is the total material value of: 2 knights, 2 bishops, 2 rooks, 1 queen?",35,34,31,32,C,Total value = 2×3 + 2×3 + 2×5 + 1×9 = 31.,Chess,Piece Values
"White has 1 pawn, 2 bishops, 1 rook. Black has 7 pawns, 1 bishop, 1 rook. Using standard piece values, who has the material advantage and by how many points?",Black is ahead by 6 point(s),White is ahead by 4 point(s),Black is ahead by 3 point(s),White is ahead by 6 point(s),C,"White's material = 12. Black's material = 15. Difference = 3, so Black is ahead by 3 point(s).",Chess,Piece Values
"White has 2 knights, 1 bishop, 1 rook, 1 queen. Black has 6 pawns, 2 knights, 1 rook. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 5 point(s),White is ahead by 7 point(s),Black is ahead by 7 point(s),White is ahead by 6 point(s),D,"White's material = 23. Black's material = 17. Difference = 6, so White is ahead by 6 point(s).",Chess,Piece Values
"White has 2 pawns, 1 knight, 2 bishops, 1 rook, 1 queen. Black has 1 pawn, 2 knights, 1 bishop, 2 rooks. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 5 point(s),White is ahead by 3 point(s),Black is ahead by 8 point(s),White is ahead by 8 point(s),A,"White's material = 25. Black's material = 20. Difference = 5, so White is ahead by 5 point(s).",Chess,Piece Values
"White has 8 pawns, 2 knights, 1 bishop, 2 rooks, 1 queen. Black has 7 pawns, 2 bishops, 1 queen. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 15 point(s),White is ahead by 13 point(s),White is ahead by 17 point(s),White is ahead by 14 point(s),D,"White's material = 36. Black's material = 22. Difference = 14, so White is ahead by 14 point(s).",Chess,Piece Values
"White has 5 pawns, 1 knight. Black has 2 knights, 2 rooks. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 11 point(s),White is ahead by 7 point(s),Black is ahead by 8 point(s),Black is ahead by 7 point(s),C,"White's material = 8. Black's material = 16. Difference = 8, so Black is ahead by 8 point(s).",Chess,Piece Values
"White has 1 knight, 1 queen. Black has 7 pawns. Using standard piece values, who has the material advantage and by how many points?",White is ahead by 8 point(s),Black is ahead by 4 point(s),White is ahead by 5 point(s),Black is ahead by 2 point(s),C,"White's material = 12. Black's material = 7. Difference = 5, so White is ahead by 5 point(s).",Chess,Piece Values
