Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
A team needs 49 runs to win from 10.6 overs remaining. What is the required run rate (runs per over)?,4.62,2.62,4.12,5.12,A,Required run rate = Runs needed / Overs remaining = 49 / 10.6 ≈ 4.62.,Cricket,Scoring Calculations
A team needs 261 runs to win from 14.0 overs remaining. What is the required run rate (runs per over)?,20.64,16.64,18.64,19.14,C,Required run rate = Runs needed / Overs remaining = 261 / 14.0 ≈ 18.64.,Cricket,Scoring Calculations
A team scores at a run rate of 6.24 runs per over for 11 overs. Approximately how many runs have they scored?,64,69,79,89,B,Runs ≈ Run rate × Overs = 6.24 × 11 ≈ 69 runs.,Cricket,Scoring Calculations
A team needs 131 runs to win from 14.0 overs remaining. What is the required run rate (runs per over)?,11.36,7.36,10.36,9.36,D,Required run rate = Runs needed / Overs remaining = 131 / 14.0 ≈ 9.36.,Cricket,Scoring Calculations
A team scores at a run rate of 4.53 runs per over for 29 overs. Approximately how many runs have they scored?,126,116,141,131,D,Runs ≈ Run rate × Overs = 4.53 × 29 ≈ 131 runs.,Cricket,Scoring Calculations
"Which term matches this description: ""the Indian captain who led India to victory in the 1983 Cricket World Cup""?",Muttiah Muralitharan,Brian Lara,Sachin Tendulkar,Kapil Dev,D,The description matches Kapil Dev: the Indian captain who led India to victory in the 1983 Cricket World Cup,Cricket,Players
A team scores at a run rate of 5.63 runs per over for 28 overs. Approximately how many runs have they scored?,168,158,143,153,B,Runs ≈ Run rate × Overs = 5.63 × 28 ≈ 158 runs.,Cricket,Scoring Calculations
Who were the champions of the ICC Cricket World Cup in 2003?,Australia,India,West Indies,New Zealand,A,Australia won the Cricket World Cup in 2003.,Cricket,World Cup History
A team needs 228 runs to win from 2.1 overs remaining. What is the required run rate (runs per over)?,109.57,108.57,107.57,108.07,B,Required run rate = Runs needed / Overs remaining = 228 / 2.1 ≈ 108.57.,Cricket,Scoring Calculations
A team scores at a run rate of 8.59 runs per over for 7 overs. Approximately how many runs have they scored?,60,65,75,80,A,Runs ≈ Run rate × Overs = 8.59 × 7 ≈ 60 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 7.22 runs per over for 31 overs. Approximately how many runs have they scored?,204,209,224,244,C,Runs ≈ Run rate × Overs = 7.22 × 31 ≈ 224 runs.,Cricket,Scoring Calculations
A team needs 41 runs to win from 14.3 overs remaining. What is the required run rate (runs per over)?,4.87,1.87,1.37,2.87,D,Required run rate = Runs needed / Overs remaining = 41 / 14.3 ≈ 2.87.,Cricket,Scoring Calculations
"Fill in the blank: ______ refers to ""a mathematical formula used to calculate target scores in rain-affected limited-overs matches"".",a four,a golden duck,a hat-trick,the Duckworth-Lewis-Stern (DLS) method,D,the Duckworth-Lewis-Stern (DLS) method refers to: a mathematical formula used to calculate target scores in rain-affected limited-overs matches,Cricket,Terminology
A team needs 5 runs to win from 18.6 overs remaining. What is the required run rate (runs per over)?,2.27,1.27,0.27,0.77,C,Required run rate = Runs needed / Overs remaining = 5 / 18.6 ≈ 0.27.,Cricket,Scoring Calculations
A team scores at a run rate of 4.65 runs per over for 44 overs. Approximately how many runs have they scored?,210,185,205,215,C,Runs ≈ Run rate × Overs = 4.65 × 44 ≈ 205 runs.,Cricket,Scoring Calculations
A team needs 94 runs to win from 9.6 overs remaining. What is the required run rate (runs per over)?,8.29,10.29,10.79,9.79,D,Required run rate = Runs needed / Overs remaining = 94 / 9.6 ≈ 9.79.,Cricket,Scoring Calculations
"Which term matches this description: ""a score of 100 or more runs by a single batsman in one innings""?",a four,a century in cricket,a no-ball,the Duckworth-Lewis-Stern (DLS) method,B,The description matches a century in cricket: a score of 100 or more runs by a single batsman in one innings,Cricket,Terminology
A team scores at a run rate of 6.95 runs per over for 9 overs. Approximately how many runs have they scored?,83,78,63,68,C,Runs ≈ Run rate × Overs = 6.95 × 9 ≈ 63 runs.,Cricket,Scoring Calculations
"Fill in the blank: ______ refers to ""a deceptive delivery bowled by a leg-spinner that turns the opposite way to a normal leg break"".",a yorker,a no-ball,a hat-trick,a googly,D,a googly refers to: a deceptive delivery bowled by a leg-spinner that turns the opposite way to a normal leg break,Cricket,Terminology
A team needs 128 runs to win from 17.5 overs remaining. What is the required run rate (runs per over)?,7.31,6.81,5.81,9.31,A,Required run rate = Runs needed / Overs remaining = 128 / 17.5 ≈ 7.31.,Cricket,Scoring Calculations
A team needs 108 runs to win from 2.7 overs remaining. What is the required run rate (runs per over)?,40.00,38.50,41.00,40.50,A,Required run rate = Runs needed / Overs remaining = 108 / 2.7 ≈ 40.00.,Cricket,Scoring Calculations
A team needs 110 runs to win from 10.9 overs remaining. What is the required run rate (runs per over)?,10.09,10.59,12.09,9.09,A,Required run rate = Runs needed / Overs remaining = 110 / 10.9 ≈ 10.09.,Cricket,Scoring Calculations
A team scores at a run rate of 8.41 runs per over for 23 overs. Approximately how many runs have they scored?,193,208,173,213,A,Runs ≈ Run rate × Overs = 8.41 × 23 ≈ 193 runs.,Cricket,Scoring Calculations
Which statement correctly describes a googly?,"an illegal delivery, often due to overstepping the crease, which results in an extra run and a free hit in limited-overs cricket",a bowler who deceives batsmen by disguising the direction of spin,a deceptive delivery bowled by a leg-spinner that turns the opposite way to a normal leg break,"a shot where the ball reaches or crosses the boundary after touching the ground, scoring four runs",C,"By definition, a googly is: a deceptive delivery bowled by a leg-spinner that turns the opposite way to a normal leg break",Cricket,Terminology
"Fill in the blank: ______ refers to ""a dismissal on the very first ball a batsman faces, for zero runs"".",a golden duck,a duck,the boundary,a googly bowler,A,"a golden duck refers to: a dismissal on the very first ball a batsman faces, for zero runs",Cricket,Terminology
A team scores at a run rate of 9.87 runs per over for 12 overs. Approximately how many runs have they scored?,113,98,118,103,C,Runs ≈ Run rate × Overs = 9.87 × 12 ≈ 118 runs.,Cricket,Scoring Calculations
A team needs 37 runs to win from 19.3 overs remaining. What is the required run rate (runs per over)?,1.42,0.42,2.42,1.92,D,Required run rate = Runs needed / Overs remaining = 37 / 19.3 ≈ 1.92.,Cricket,Scoring Calculations
A team scores at a run rate of 7.23 runs per over for 49 overs. Approximately how many runs have they scored?,354,349,334,339,A,Runs ≈ Run rate × Overs = 7.23 × 49 ≈ 354 runs.,Cricket,Scoring Calculations
A team needs 76 runs to win from 2.7 overs remaining. What is the required run rate (runs per over)?,28.65,28.15,26.65,27.15,B,Required run rate = Runs needed / Overs remaining = 76 / 2.7 ≈ 28.15.,Cricket,Scoring Calculations
"Fill in the blank: ______ refers to ""the coin flip at the start of a match that decides which captain chooses to bat or bowl first"".",the Ranji Trophy,the toss,the Duckworth-Lewis-Stern (DLS) method,a century partnership,B,the toss refers to: the coin flip at the start of a match that decides which captain chooses to bat or bowl first,Cricket,Rules
A team needs 12 runs to win from 1.8 overs remaining. What is the required run rate (runs per over)?,5.17,7.17,6.67,4.67,C,Required run rate = Runs needed / Overs remaining = 12 / 1.8 ≈ 6.67.,Cricket,Scoring Calculations
A team needs 180 runs to win from 19.2 overs remaining. What is the required run rate (runs per over)?,10.88,8.38,9.38,11.38,C,Required run rate = Runs needed / Overs remaining = 180 / 19.2 ≈ 9.38.,Cricket,Scoring Calculations
A team needs 107 runs to win from 18.7 overs remaining. What is the required run rate (runs per over)?,5.22,5.72,4.72,7.22,B,Required run rate = Runs needed / Overs remaining = 107 / 18.7 ≈ 5.72.,Cricket,Scoring Calculations
A team needs 273 runs to win from 8.6 overs remaining. What is the required run rate (runs per over)?,31.24,31.74,29.74,33.24,B,Required run rate = Runs needed / Overs remaining = 273 / 8.6 ≈ 31.74.,Cricket,Scoring Calculations
A team needs 117 runs to win from 18.1 overs remaining. What is the required run rate (runs per over)?,5.96,6.46,8.46,5.46,B,Required run rate = Runs needed / Overs remaining = 117 / 18.1 ≈ 6.46.,Cricket,Scoring Calculations
A team scores at a run rate of 7.05 runs per over for 26 overs. Approximately how many runs have they scored?,173,163,193,183,D,Runs ≈ Run rate × Overs = 7.05 × 26 ≈ 183 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 9.39 runs per over for 43 overs. Approximately how many runs have they scored?,424,419,409,404,D,Runs ≈ Run rate × Overs = 9.39 × 43 ≈ 404 runs.,Cricket,Scoring Calculations
A team needs 48 runs to win from 6.4 overs remaining. What is the required run rate (runs per over)?,6.50,8.50,7.50,7.00,C,Required run rate = Runs needed / Overs remaining = 48 / 6.4 ≈ 7.50.,Cricket,Scoring Calculations
A team needs 71 runs to win from 9.1 overs remaining. What is the required run rate (runs per over)?,6.80,8.80,7.80,5.80,C,Required run rate = Runs needed / Overs remaining = 71 / 9.1 ≈ 7.80.,Cricket,Scoring Calculations
A team needs 60 runs to win from 11.5 overs remaining. What is the required run rate (runs per over)?,5.22,5.72,6.72,3.72,A,Required run rate = Runs needed / Overs remaining = 60 / 11.5 ≈ 5.22.,Cricket,Scoring Calculations
A team needs 30 runs to win from 9.8 overs remaining. What is the required run rate (runs per over)?,4.56,3.56,1.56,3.06,D,Required run rate = Runs needed / Overs remaining = 30 / 9.8 ≈ 3.06.,Cricket,Scoring Calculations
A team needs 235 runs to win from 7.2 overs remaining. What is the required run rate (runs per over)?,30.64,33.64,33.14,32.64,D,Required run rate = Runs needed / Overs remaining = 235 / 7.2 ≈ 32.64.,Cricket,Scoring Calculations
A team scores at a run rate of 9.15 runs per over for 34 overs. Approximately how many runs have they scored?,291,316,296,311,D,Runs ≈ Run rate × Overs = 9.15 × 34 ≈ 311 runs.,Cricket,Scoring Calculations
A team needs 47 runs to win from 15.7 overs remaining. What is the required run rate (runs per over)?,2.49,1.99,2.99,3.99,C,Required run rate = Runs needed / Overs remaining = 47 / 15.7 ≈ 2.99.,Cricket,Scoring Calculations
A team needs 107 runs to win from 6.2 overs remaining. What is the required run rate (runs per over)?,17.26,18.76,17.76,15.76,A,Required run rate = Runs needed / Overs remaining = 107 / 6.2 ≈ 17.26.,Cricket,Scoring Calculations
A team scores at a run rate of 7.0 runs per over for 21 overs. Approximately how many runs have they scored?,147,167,152,142,A,Runs ≈ Run rate × Overs = 7.0 × 21 ≈ 147 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 7.21 runs per over for 41 overs. Approximately how many runs have they scored?,316,296,291,286,B,Runs ≈ Run rate × Overs = 7.21 × 41 ≈ 296 runs.,Cricket,Scoring Calculations
What is Virat Kohli?,an Indian cricketer known for his aggressive batting and record chase-master reputation in ODIs,"an Indian cricketer widely regarded as one of the greatest batsmen of all time, holding the record for most international centuries",a Sri Lankan spin bowler who holds the record for most wickets in both Test and ODI cricket,a West Indian batsman who holds the record for the highest individual score in Test cricket (400 not out),A,Virat Kohli is: an Indian cricketer known for his aggressive batting and record chase-master reputation in ODIs,Cricket,Players
"Fill in the blank: ______ refers to ""a Sri Lankan spin bowler who holds the record for most wickets in both Test and ODI cricket"".",Shane Warne,Muttiah Muralitharan,MS Dhoni,Brian Lara,B,Muttiah Muralitharan refers to: a Sri Lankan spin bowler who holds the record for most wickets in both Test and ODI cricket,Cricket,Players
Which statement correctly describes the Duckworth-Lewis-Stern (DLS) method?,"an illegal delivery, often due to overstepping the crease, which results in an extra run and a free hit in limited-overs cricket",a bowler who deceives batsmen by disguising the direction of spin,three wickets taken by a bowler on three consecutive deliveries,a mathematical formula used to calculate target scores in rain-affected limited-overs matches,D,"By definition, the Duckworth-Lewis-Stern (DLS) method is: a mathematical formula used to calculate target scores in rain-affected limited-overs matches",Cricket,Terminology
A team scores at a run rate of 6.67 runs per over for 9 overs. Approximately how many runs have they scored?,55,65,40,60,D,Runs ≈ Run rate × Overs = 6.67 × 9 ≈ 60 runs.,Cricket,Scoring Calculations
A team needs 33 runs to win from 10.8 overs remaining. What is the required run rate (runs per over)?,4.06,2.06,1.06,3.06,D,Required run rate = Runs needed / Overs remaining = 33 / 10.8 ≈ 3.06.,Cricket,Scoring Calculations
A team needs 103 runs to win from 9.5 overs remaining. What is the required run rate (runs per over)?,11.84,10.84,12.84,8.84,B,Required run rate = Runs needed / Overs remaining = 103 / 9.5 ≈ 10.84.,Cricket,Scoring Calculations
A team scores at a run rate of 6.74 runs per over for 21 overs. Approximately how many runs have they scored?,162,132,142,147,C,Runs ≈ Run rate × Overs = 6.74 × 21 ≈ 142 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 8.83 runs per over for 44 overs. Approximately how many runs have they scored?,384,379,399,389,D,Runs ≈ Run rate × Overs = 8.83 × 44 ≈ 389 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 4.39 runs per over for 12 overs. Approximately how many runs have they scored?,73,53,58,43,B,Runs ≈ Run rate × Overs = 4.39 × 12 ≈ 53 runs.,Cricket,Scoring Calculations
A team needs 130 runs to win from 17.7 overs remaining. What is the required run rate (runs per over)?,6.34,7.34,5.84,6.84,B,Required run rate = Runs needed / Overs remaining = 130 / 17.7 ≈ 7.34.,Cricket,Scoring Calculations
A team scores at a run rate of 9.59 runs per over for 26 overs. Approximately how many runs have they scored?,269,249,254,264,B,Runs ≈ Run rate × Overs = 9.59 × 26 ≈ 249 runs.,Cricket,Scoring Calculations
"Which term matches this description: ""an Indian cricketer widely regarded as one of the greatest batsmen of all time, holding the record for most international centuries""?",Kapil Dev,Shane Warne,Sir Don Bradman,Sachin Tendulkar,D,"The description matches Sachin Tendulkar: an Indian cricketer widely regarded as one of the greatest batsmen of all time, holding the record for most international centuries",Cricket,Players
A team needs 201 runs to win from 2.0 overs remaining. What is the required run rate (runs per over)?,99.00,100.50,98.50,101.00,B,Required run rate = Runs needed / Overs remaining = 201 / 2.0 ≈ 100.50.,Cricket,Scoring Calculations
A team needs 62 runs to win from 19.6 overs remaining. What is the required run rate (runs per over)?,2.66,3.16,5.16,1.16,B,Required run rate = Runs needed / Overs remaining = 62 / 19.6 ≈ 3.16.,Cricket,Scoring Calculations
"Which term matches this description: ""an Australian cricketer regarded as the greatest Test batsman ever, with a Test batting average of 99.94""?",Virat Kohli,Sir Don Bradman,MS Dhoni,Sachin Tendulkar,B,"The description matches Sir Don Bradman: an Australian cricketer regarded as the greatest Test batsman ever, with a Test batting average of 99.94",Cricket,Players
A team scores at a run rate of 6.84 runs per over for 47 overs. Approximately how many runs have they scored?,321,301,306,316,A,Runs ≈ Run rate × Overs = 6.84 × 47 ≈ 321 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 8.39 runs per over for 50 overs. Approximately how many runs have they scored?,420,405,430,400,A,Runs ≈ Run rate × Overs = 8.39 × 50 ≈ 420 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 5.27 runs per over for 28 overs. Approximately how many runs have they scored?,153,128,148,138,C,Runs ≈ Run rate × Overs = 5.27 × 28 ≈ 148 runs.,Cricket,Scoring Calculations
A team needs 32 runs to win from 5.0 overs remaining. What is the required run rate (runs per over)?,6.40,5.90,7.40,5.40,A,Required run rate = Runs needed / Overs remaining = 32 / 5.0 ≈ 6.40.,Cricket,Scoring Calculations
The 2023 Cricket World Cup title was lifted by which team?,India,Australia,Pakistan,South Africa,B,Australia won the Cricket World Cup in 2023.,Cricket,World Cup History
A team scores at a run rate of 9.98 runs per over for 48 overs. Approximately how many runs have they scored?,499,494,479,484,C,Runs ≈ Run rate × Overs = 9.98 × 48 ≈ 479 runs.,Cricket,Scoring Calculations
Who were the champions of the ICC Cricket World Cup in 1983?,India,New Zealand,South Africa,Pakistan,A,India won the Cricket World Cup in 1983.,Cricket,World Cup History
A team scores at a run rate of 6.32 runs per over for 10 overs. Approximately how many runs have they scored?,73,63,53,78,B,Runs ≈ Run rate × Overs = 6.32 × 10 ≈ 63 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 8.06 runs per over for 15 overs. Approximately how many runs have they scored?,116,136,101,121,D,Runs ≈ Run rate × Overs = 8.06 × 15 ≈ 121 runs.,Cricket,Scoring Calculations
A team needs 62 runs to win from 10.8 overs remaining. What is the required run rate (runs per over)?,3.74,5.74,6.24,4.24,B,Required run rate = Runs needed / Overs remaining = 62 / 10.8 ≈ 5.74.,Cricket,Scoring Calculations
Which team won the ICC Cricket World Cup held in 1987?,West Indies,Sri Lanka,New Zealand,Australia,D,Australia won the Cricket World Cup in 1987.,Cricket,World Cup History
A team needs 44 runs to win from 8.6 overs remaining. What is the required run rate (runs per over)?,6.12,6.62,3.62,5.12,D,Required run rate = Runs needed / Overs remaining = 44 / 8.6 ≈ 5.12.,Cricket,Scoring Calculations
A team needs 165 runs to win from 2.9 overs remaining. What is the required run rate (runs per over)?,54.90,56.90,58.90,57.90,B,Required run rate = Runs needed / Overs remaining = 165 / 2.9 ≈ 56.90.,Cricket,Scoring Calculations
A team scores at a run rate of 5.81 runs per over for 43 overs. Approximately how many runs have they scored?,250,270,230,265,A,Runs ≈ Run rate × Overs = 5.81 × 43 ≈ 250 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 8.58 runs per over for 9 overs. Approximately how many runs have they scored?,82,77,62,87,B,Runs ≈ Run rate × Overs = 8.58 × 9 ≈ 77 runs.,Cricket,Scoring Calculations
A team needs 200 runs to win from 17.5 overs remaining. What is the required run rate (runs per over)?,13.43,11.43,10.93,11.93,B,Required run rate = Runs needed / Overs remaining = 200 / 17.5 ≈ 11.43.,Cricket,Scoring Calculations
A team scores at a run rate of 9.41 runs per over for 49 overs. Approximately how many runs have they scored?,471,461,451,466,B,Runs ≈ Run rate × Overs = 9.41 × 49 ≈ 461 runs.,Cricket,Scoring Calculations
The 1987 Cricket World Cup title was lifted by which team?,West Indies,Australia,Pakistan,New Zealand,B,Australia won the Cricket World Cup in 1987.,Cricket,World Cup History
A team needs 118 runs to win from 1.5 overs remaining. What is the required run rate (runs per over)?,76.67,78.67,79.67,77.67,B,Required run rate = Runs needed / Overs remaining = 118 / 1.5 ≈ 78.67.,Cricket,Scoring Calculations
A team needs 129 runs to win from 2.7 overs remaining. What is the required run rate (runs per over)?,49.78,48.78,47.78,45.78,C,Required run rate = Runs needed / Overs remaining = 129 / 2.7 ≈ 47.78.,Cricket,Scoring Calculations
A team needs 40 runs to win from 15.2 overs remaining. What is the required run rate (runs per over)?,1.63,0.63,2.63,3.63,C,Required run rate = Runs needed / Overs remaining = 40 / 15.2 ≈ 2.63.,Cricket,Scoring Calculations
A team scores at a run rate of 6.99 runs per over for 6 overs. Approximately how many runs have they scored?,27,22,32,42,D,Runs ≈ Run rate × Overs = 6.99 × 6 ≈ 42 runs.,Cricket,Scoring Calculations
What is the Ashes?,"a fielding position between slip and point, close to the batsman","a delivery judged too wide or high for the batsman to play, resulting in an extra run",a batsman's dismissal for a score of zero runs,a Test cricket series played between England and Australia,D,the Ashes is: a Test cricket series played between England and Australia,Cricket,Tournaments
A team needs 51 runs to win from 9.3 overs remaining. What is the required run rate (runs per over)?,4.98,3.98,5.48,4.48,C,Required run rate = Runs needed / Overs remaining = 51 / 9.3 ≈ 5.48.,Cricket,Scoring Calculations
Which statement correctly describes Virat Kohli?,"an Australian cricketer regarded as the greatest Test batsman ever, with a Test batting average of 99.94",a West Indian batsman who holds the record for the highest individual score in Test cricket (400 not out),an Indian cricketer known for his aggressive batting and record chase-master reputation in ODIs,an Australian leg-spin bowler regarded as one of the greatest bowlers in cricket history,C,"By definition, Virat Kohli is: an Indian cricketer known for his aggressive batting and record chase-master reputation in ODIs",Cricket,Players
A team needs 181 runs to win from 7.8 overs remaining. What is the required run rate (runs per over)?,24.21,23.21,23.71,24.71,B,Required run rate = Runs needed / Overs remaining = 181 / 7.8 ≈ 23.21.,Cricket,Scoring Calculations
A team scores at a run rate of 4.35 runs per over for 29 overs. Approximately how many runs have they scored?,126,131,141,111,A,Runs ≈ Run rate × Overs = 4.35 × 29 ≈ 126 runs.,Cricket,Scoring Calculations
A team needs 268 runs to win from 15.9 overs remaining. What is the required run rate (runs per over)?,16.86,18.86,17.36,15.36,A,Required run rate = Runs needed / Overs remaining = 268 / 15.9 ≈ 16.86.,Cricket,Scoring Calculations
A team needs 89 runs to win from 17.9 overs remaining. What is the required run rate (runs per over)?,4.97,2.97,4.47,6.47,A,Required run rate = Runs needed / Overs remaining = 89 / 17.9 ≈ 4.97.,Cricket,Scoring Calculations
A team needs 219 runs to win from 15.8 overs remaining. What is the required run rate (runs per over)?,13.86,13.36,11.86,12.36,A,Required run rate = Runs needed / Overs remaining = 219 / 15.8 ≈ 13.86.,Cricket,Scoring Calculations
What is a hat-trick?,a batting partnership between two batsmen that produces 100 or more runs together,"a delivery bowled to land at the batsman's feet, near the base of the stumps",three wickets taken by a bowler on three consecutive deliveries,a score of 100 or more runs by a single batsman in one innings,C,a hat-trick is: three wickets taken by a bowler on three consecutive deliveries,Cricket,Terminology
A team needs 194 runs to win from 6.2 overs remaining. What is the required run rate (runs per over)?,29.79,32.29,31.29,32.79,C,Required run rate = Runs needed / Overs remaining = 194 / 6.2 ≈ 31.29.,Cricket,Scoring Calculations
"Which term matches this description: ""a format of cricket in which each team bats for a maximum of 50 overs""?",the toss,a hat-trick,One Day International (ODI) cricket,the Indian Premier League (IPL),C,The description matches One Day International (ODI) cricket: a format of cricket in which each team bats for a maximum of 50 overs,Cricket,Formats
What is the Indian Premier League (IPL)?,a mathematical formula used to calculate target scores in rain-affected limited-overs matches,a batsman's dismissal for a score of zero runs,three wickets taken by a bowler on three consecutive deliveries,a professional Twenty20 cricket league in India featuring franchise teams,D,the Indian Premier League (IPL) is: a professional Twenty20 cricket league in India featuring franchise teams,Cricket,Tournaments
A team needs 104 runs to win from 7.2 overs remaining. What is the required run rate (runs per over)?,14.94,12.94,15.94,14.44,D,Required run rate = Runs needed / Overs remaining = 104 / 7.2 ≈ 14.44.,Cricket,Scoring Calculations
A team scores at a run rate of 6.68 runs per over for 28 overs. Approximately how many runs have they scored?,197,172,207,187,D,Runs ≈ Run rate × Overs = 6.68 × 28 ≈ 187 runs.,Cricket,Scoring Calculations
Which statement correctly describes stumping?,an over in which no runs are scored off the bat,"a method of dismissal where the wicketkeeper breaks the stumps while the batsman is out of the crease, typically off a spin delivery","an Indian cricketer widely regarded as one of the greatest batsmen of all time, holding the record for most international centuries","a delivery bowled to land at the batsman's feet, near the base of the stumps",B,"By definition, stumping is: a method of dismissal where the wicketkeeper breaks the stumps while the batsman is out of the crease, typically off a spin delivery",Cricket,Rules
A team needs 99 runs to win from 14.6 overs remaining. What is the required run rate (runs per over)?,6.78,7.28,8.28,7.78,A,Required run rate = Runs needed / Overs remaining = 99 / 14.6 ≈ 6.78.,Cricket,Scoring Calculations
A team needs 70 runs to win from 2.2 overs remaining. What is the required run rate (runs per over)?,32.32,31.82,32.82,33.82,B,Required run rate = Runs needed / Overs remaining = 70 / 2.2 ≈ 31.82.,Cricket,Scoring Calculations
A team needs 73 runs to win from 1.0 overs remaining. What is the required run rate (runs per over)?,74.50,71.50,72.50,73.00,D,Required run rate = Runs needed / Overs remaining = 73 / 1.0 ≈ 73.00.,Cricket,Scoring Calculations
A team needs 44 runs to win from 19.7 overs remaining. What is the required run rate (runs per over)?,3.73,2.73,0.23,2.23,D,Required run rate = Runs needed / Overs remaining = 44 / 19.7 ≈ 2.23.,Cricket,Scoring Calculations
A team needs 181 runs to win from 2.5 overs remaining. What is the required run rate (runs per over)?,73.90,70.40,72.40,72.90,C,Required run rate = Runs needed / Overs remaining = 181 / 2.5 ≈ 72.40.,Cricket,Scoring Calculations
A team scores at a run rate of 7.29 runs per over for 17 overs. Approximately how many runs have they scored?,144,119,114,124,D,Runs ≈ Run rate × Overs = 7.29 × 17 ≈ 124 runs.,Cricket,Scoring Calculations
A team needs 234 runs to win from 16.3 overs remaining. What is the required run rate (runs per over)?,16.36,12.86,14.36,12.36,C,Required run rate = Runs needed / Overs remaining = 234 / 16.3 ≈ 14.36.,Cricket,Scoring Calculations
A team needs 86 runs to win from 3.8 overs remaining. What is the required run rate (runs per over)?,23.13,22.63,24.63,24.13,B,Required run rate = Runs needed / Overs remaining = 86 / 3.8 ≈ 22.63.,Cricket,Scoring Calculations
A team needs 40 runs to win from 11.7 overs remaining. What is the required run rate (runs per over)?,2.92,1.42,3.42,3.92,C,Required run rate = Runs needed / Overs remaining = 40 / 11.7 ≈ 3.42.,Cricket,Scoring Calculations
A team scores at a run rate of 5.84 runs per over for 23 overs. Approximately how many runs have they scored?,154,119,134,129,C,Runs ≈ Run rate × Overs = 5.84 × 23 ≈ 134 runs.,Cricket,Scoring Calculations
Which statement correctly describes the slip fielding position?,a mode of dismissal where the ball would have hit the stumps but was blocked by the batsman's leg,a score of 100 or more runs by a single batsman in one innings,"an Australian cricketer regarded as the greatest Test batsman ever, with a Test batting average of 99.94","a fielding position close behind the batsman on the off side, used to catch edges",D,"By definition, the slip fielding position is: a fielding position close behind the batsman on the off side, used to catch edges",Cricket,Fielding
What is Sir Vivian Richards?,a Sri Lankan spin bowler who holds the record for most wickets in both Test and ODI cricket,a West Indian batsman regarded as one of the most destructive batsmen in cricket history,"an Indian cricketer widely regarded as one of the greatest batsmen of all time, holding the record for most international centuries",an Indian cricketer known for his aggressive batting and record chase-master reputation in ODIs,B,Sir Vivian Richards is: a West Indian batsman regarded as one of the most destructive batsmen in cricket history,Cricket,Players
A team scores at a run rate of 8.87 runs per over for 12 overs. Approximately how many runs have they scored?,106,96,126,101,A,Runs ≈ Run rate × Overs = 8.87 × 12 ≈ 106 runs.,Cricket,Scoring Calculations
A team needs 10 runs to win from 19.1 overs remaining. What is the required run rate (runs per over)?,1.02,1.52,0.02,0.52,D,Required run rate = Runs needed / Overs remaining = 10 / 19.1 ≈ 0.52.,Cricket,Scoring Calculations
A team scores at a run rate of 8.07 runs per over for 45 overs. Approximately how many runs have they scored?,363,383,373,378,A,Runs ≈ Run rate × Overs = 8.07 × 45 ≈ 363 runs.,Cricket,Scoring Calculations
A team needs 24 runs to win from 6.6 overs remaining. What is the required run rate (runs per over)?,3.64,1.64,4.64,3.14,A,Required run rate = Runs needed / Overs remaining = 24 / 6.6 ≈ 3.64.,Cricket,Scoring Calculations
"Fill in the blank: ______ refers to ""a fielding position on the off side, between point and mid-off"".",Muttiah Muralitharan,a wide,the cover fielding position,a hat-trick,C,"the cover fielding position refers to: a fielding position on the off side, between point and mid-off",Cricket,Fielding
A team scores at a run rate of 6.64 runs per over for 35 overs. Approximately how many runs have they scored?,212,247,227,232,D,Runs ≈ Run rate × Overs = 6.64 × 35 ≈ 232 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 7.51 runs per over for 27 overs. Approximately how many runs have they scored?,198,188,208,203,D,Runs ≈ Run rate × Overs = 7.51 × 27 ≈ 203 runs.,Cricket,Scoring Calculations
"Fill in the blank: ______ refers to ""a score of 100 or more runs by a single batsman in one innings"".",a century in cricket,the Duckworth-Lewis-Stern (DLS) method,a hat-trick,a six,A,a century in cricket refers to: a score of 100 or more runs by a single batsman in one innings,Cricket,Terminology
A team needs 48 runs to win from 8.9 overs remaining. What is the required run rate (runs per over)?,3.39,5.39,4.89,7.39,B,Required run rate = Runs needed / Overs remaining = 48 / 8.9 ≈ 5.39.,Cricket,Scoring Calculations
A team scores at a run rate of 7.19 runs per over for 28 overs. Approximately how many runs have they scored?,216,186,201,191,C,Runs ≈ Run rate × Overs = 7.19 × 28 ≈ 201 runs.,Cricket,Scoring Calculations
A team scores at a run rate of 5.77 runs per over for 9 overs. Approximately how many runs have they scored?,42,62,52,72,C,Runs ≈ Run rate × Overs = 5.77 × 9 ≈ 52 runs.,Cricket,Scoring Calculations
Which statement correctly describes a no-ball?,when the team batting second is forced to bat again immediately after being significantly behind in a Test match,"an illegal delivery, often due to overstepping the crease, which results in an extra run and a free hit in limited-overs cricket",a batsman's dismissal for a score of zero runs,a short-pitched delivery aimed to rise sharply toward the batsman's upper body,B,"By definition, a no-ball is: an illegal delivery, often due to overstepping the crease, which results in an extra run and a free hit in limited-overs cricket",Cricket,Terminology
