Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"Find the next number in the sequence: 9, 36, 144, 576, 2304, ?",9216,9220,9221,13824,A,Each term is multiplied by 4. Next term = 2304 × 4 = 9216.,Puzzles,Number Sequence
"A person is facing South. They turn 270° to the right, then turn 90° to the right. Which direction are they now facing?",North,South,East,West,B,"Facing South, turning 270° right gives East. Turning 90° right from East gives South.",Puzzles,Direction Sense
"In each row, the third number is the product of the first two: [3, 8, 24], [7, 14, 98], [15, 8, ?]. Find the missing number.",130,126,120,122,C,"Following the pattern, the missing number = 15 × 8 = 120.",Puzzles,Pattern Puzzle
"If today is Tuesday, what day of the week will it be after 161 days?",Saturday,Sunday,Tuesday,Wednesday,C,161 days = 23 full weeks and 0 extra day(s). Counting 0 day(s) forward from Tuesday gives Tuesday.,Puzzles,Calendar Puzzles
"Find the next number in the sequence: 20, 8, 28, 36, 64, ?",100,97,105,108,A,Each number is the sum of the two before it. Next = 36 + 64 = 100.,Puzzles,Number Sequence
A child is 7 years old and a parent is 33 years old today. In how many years will the parent be exactly twice as old as the child?,18,21,19,15,C,Let x = years from now. 33+x = 2(7+x) → x = 33 − 2×7 = 19.,Puzzles,Logical Riddles
A child is 7 years old and a parent is 31 years old today. In how many years will the parent be exactly twice as old as the child?,15,17,19,18,B,Let x = years from now. 31+x = 2(7+x) → x = 31 − 2×7 = 17.,Puzzles,Logical Riddles
"In each row, the third number is the sum of the first two: [7, 10, 17], [10, 6, 16], [10, 9, ?]. Find the missing number.",19,16,18,21,A,"Following the pattern, the missing number = 10 + 9 = 19.",Puzzles,Pattern Puzzle
"If today is Monday, what day of the week will it be after 124 days?",Thursday,Monday,Friday,Saturday,D,124 days = 17 full weeks and 5 extra day(s). Counting 5 day(s) forward from Monday gives Saturday.,Puzzles,Calendar Puzzles
"Find the next number in the sequence: 15, 11, 26, 37, 63, ?",95,92,100,97,C,Each number is the sum of the two before it. Next = 37 + 63 = 100.,Puzzles,Number Sequence
What is the angle between the hour and minute hands of a clock at 1:17?,63.5°,43.5°,83.5°,53.5°,A,Angle = |30×hour − 5.5×minute| = |30×1 − 5.5×17| = 63.5° (taking the smaller angle).,Puzzles,Clock Puzzles
"Find the next number in the sequence: 21, 24, 27, 30, 33, ?",32,42,34,36,D,Each term increases by 3. Next term = 33 + 3 = 36.,Puzzles,Number Sequence
"In each row, the third number is the sum of the first two: [13, 8, 21], [12, 15, 27], [19, 3, ?]. Find the missing number.",24,25,22,23,C,"Following the pattern, the missing number = 19 + 3 = 22.",Puzzles,Pattern Puzzle
"In each row, the third number is the sum of the first two: [6, 14, 20], [6, 16, 22], [2, 12, ?]. Find the missing number.",17,13,10,14,D,"Following the pattern, the missing number = 2 + 12 = 14.",Puzzles,Pattern Puzzle
"In each row, the third number is the sum of the first two: [3, 6, 9], [12, 7, 19], [13, 13, ?]. Find the missing number.",30,29,27,26,D,"Following the pattern, the missing number = 13 + 13 = 26.",Puzzles,Pattern Puzzle
"If today is Monday, what day of the week will it be after 32 days?",Friday,Sunday,Monday,Wednesday,A,32 days = 4 full weeks and 4 extra day(s). Counting 4 day(s) forward from Monday gives Friday.,Puzzles,Calendar Puzzles
"Which number is the odd one out: 138, 120, 30, 5?",5,138,30,120,B,138 is the odd one out because it is not a multiple of 5; the rest are.,Puzzles,Odd One Out
"A person is facing East. They turn 180° to the left, then turn 90° to the left. Which direction are they now facing?",South,East,West,North,A,"Facing East, turning 180° left gives West. Turning 90° left from West gives South.",Puzzles,Direction Sense
"In each row, the third number is the product of the first two: [15, 11, 165], [13, 6, 78], [11, 14, ?]. Find the missing number.",150,148,160,154,D,"Following the pattern, the missing number = 11 × 14 = 154.",Puzzles,Pattern Puzzle
"In each row, the third number is the sum of the first two: [3, 16, 19], [11, 7, 18], [8, 4, ?]. Find the missing number.",10,11,12,13,C,"Following the pattern, the missing number = 8 + 4 = 12.",Puzzles,Pattern Puzzle
"If today is Saturday, what day of the week will it be after 51 days?",Wednesday,Monday,Sunday,Tuesday,B,51 days = 7 full weeks and 2 extra day(s). Counting 2 day(s) forward from Saturday gives Monday.,Puzzles,Calendar Puzzles
"Find the next number in the sequence: 41, 48, 55, 62, 69, ?",90,84,76,78,C,Each term increases by 7. Next term = 69 + 7 = 76.,Puzzles,Number Sequence
"In each row, the third number is the product of the first two: [14, 10, 140], [2, 8, 16], [2, 6, ?]. Find the missing number.",2,16,12,22,C,"Following the pattern, the missing number = 2 × 6 = 12.",Puzzles,Pattern Puzzle
"A person is facing North. They turn 270° to the left, then turn 270° to the left. Which direction are they now facing?",West,North,South,East,C,"Facing North, turning 270° left gives East. Turning 270° left from East gives South.",Puzzles,Direction Sense
"Find the next number in the sequence: 4, 3, 7, 10, 17, ?",31,32,27,19,C,Each number is the sum of the two before it. Next = 10 + 17 = 27.,Puzzles,Number Sequence
What is the angle between the hour and minute hands of a clock at 9:25?,162.5°,132.5°,122.5°,102.5°,B,Angle = |30×hour − 5.5×minute| = |30×9 − 5.5×25| = 132.5° (taking the smaller angle).,Puzzles,Clock Puzzles
"Find the next number in the sequence: 38, 45, 52, 59, 66, ?",67,81,73,65,C,Each term increases by 7. Next term = 66 + 7 = 73.,Puzzles,Number Sequence
"If today is Wednesday, what day of the week will it be after 117 days?",Sunday,Monday,Friday,Thursday,B,117 days = 16 full weeks and 5 extra day(s). Counting 5 day(s) forward from Wednesday gives Monday.,Puzzles,Calendar Puzzles
"Find the next number in the sequence: 48, 53, 58, 63, 68, ?",73,79,77,71,A,Each term increases by 5. Next term = 68 + 5 = 73.,Puzzles,Number Sequence
"In each row, the third number is the sum of the first two: [18, 14, 32], [11, 15, 26], [4, 2, ?]. Find the missing number.",6,5,2,8,A,"Following the pattern, the missing number = 4 + 2 = 6.",Puzzles,Pattern Puzzle
"A person is facing North. They turn 90° to the left, then turn 90° to the left. Which direction are they now facing?",East,South,West,North,B,"Facing North, turning 90° left gives West. Turning 90° left from West gives South.",Puzzles,Direction Sense
"If today is Wednesday, what day of the week will it be after 4 days?",Saturday,Monday,Thursday,Sunday,D,4 days = 0 full weeks and 4 extra day(s). Counting 4 day(s) forward from Wednesday gives Sunday.,Puzzles,Calendar Puzzles
What is the angle between the hour and minute hands of a clock at 7:55?,62.5°,137.5°,92.5°,47.5°,C,Angle = |30×hour − 5.5×minute| = |30×7 − 5.5×55| = 92.5° (taking the smaller angle).,Puzzles,Clock Puzzles
"In each row, the third number is the sum of the first two: [5, 11, 16], [13, 12, 25], [16, 14, ?]. Find the missing number.",30,34,28,29,A,"Following the pattern, the missing number = 16 + 14 = 30.",Puzzles,Pattern Puzzle
"Find the next number in the sequence: 20, 34, 48, 62, 76, ?",92,90,105,77,B,Each term increases by 14. Next term = 76 + 14 = 90.,Puzzles,Number Sequence
"Find the next number in the sequence: 38, 49, 60, 71, 82, ?",103,93,81,115,B,Each term increases by 11. Next term = 82 + 11 = 93.,Puzzles,Number Sequence
"Which number is the odd one out: 15, 2, 3, 37?",2,15,3,37,B,15 is the odd one out because it is not a prime number; the rest are prime.,Puzzles,Odd One Out
"Find the next number in the sequence: 20, 12, 32, 44, 76, ?",120,124,128,115,A,Each number is the sum of the two before it. Next = 44 + 76 = 120.,Puzzles,Number Sequence
"If A=1, B=2, C=3, ... Z=26, what is the sum of the letter values in the word 'JOB'?",28,27,32,22,B,J(10) + O(15) + B(2) = 27.,Puzzles,Coding-Decoding
"If today is Monday, what day of the week will it be after 195 days?",Tuesday,Sunday,Monday,Thursday,B,195 days = 27 full weeks and 6 extra day(s). Counting 6 day(s) forward from Monday gives Sunday.,Puzzles,Calendar Puzzles
"Find the next number in the sequence: 3, 9, 27, 81, 243, ?",729,724,734,731,A,Each term is multiplied by 3. Next term = 243 × 3 = 729.,Puzzles,Number Sequence
"In each row, the third number is the sum of the first two: [6, 11, 17], [7, 16, 23], [18, 9, ?]. Find the missing number.",26,27,24,31,B,"Following the pattern, the missing number = 18 + 9 = 27.",Puzzles,Pattern Puzzle
"Which number is the odd one out: 38, 42, 39, 40?",39,40,42,38,A,39 is the odd one out because it is the only odd number; the rest are even.,Puzzles,Odd One Out
"Find the next number in the sequence: 10, 19, 29, 48, 77, ?",120,117,130,125,D,Each number is the sum of the two before it. Next = 48 + 77 = 125.,Puzzles,Number Sequence
"Find the next number in the sequence: 13, 12, 25, 37, 62, ?",104,99,91,94,B,Each number is the sum of the two before it. Next = 37 + 62 = 99.,Puzzles,Number Sequence
"Find the next number in the sequence: 4, 13, 17, 30, 47, ?",80,82,74,77,D,Each number is the sum of the two before it. Next = 30 + 47 = 77.,Puzzles,Number Sequence
"A person is facing North. They turn 90° to the right, then turn 180° to the right. Which direction are they now facing?",East,North,West,South,C,"Facing North, turning 90° right gives East. Turning 180° right from East gives West.",Puzzles,Direction Sense
"Find the next number in the sequence: 8, 1, 9, 10, 19, ?",26,25,33,29,D,Each number is the sum of the two before it. Next = 10 + 19 = 29.,Puzzles,Number Sequence
"In each row, the third number is the sum of the first two: [7, 6, 13], [6, 2, 8], [13, 17, ?]. Find the missing number.",34,33,29,30,D,"Following the pattern, the missing number = 13 + 17 = 30.",Puzzles,Pattern Puzzle
"Find the next number in the sequence: 26, 31, 36, 41, 46, ?",45,49,53,51,D,Each term increases by 5. Next term = 46 + 5 = 51.,Puzzles,Number Sequence
"In each row, the third number is the sum of the first two: [13, 19, 32], [16, 18, 34], [12, 20, ?]. Find the missing number.",30,33,31,32,D,"Following the pattern, the missing number = 12 + 20 = 32.",Puzzles,Pattern Puzzle
"Find the next number in the sequence: 2, 18, 20, 38, 58, ?",96,92,88,99,A,Each number is the sum of the two before it. Next = 38 + 58 = 96.,Puzzles,Number Sequence
What is the angle between the hour and minute hands of a clock at 1:20?,95.0°,50.0°,60.0°,80.0°,D,Angle = |30×hour − 5.5×minute| = |30×1 − 5.5×20| = 80.0° (taking the smaller angle).,Puzzles,Clock Puzzles
"In each row, the third number is the product of the first two: [15, 12, 180], [3, 7, 21], [11, 4, ?]. Find the missing number.",34,40,44,50,C,"Following the pattern, the missing number = 11 × 4 = 44.",Puzzles,Pattern Puzzle
"Which number is the odd one out: 60, 5, 67, 90?",5,60,90,67,D,67 is the odd one out because it is not a multiple of 5; the rest are.,Puzzles,Odd One Out
"If today is Saturday, what day of the week will it be after 58 days?",Saturday,Monday,Thursday,Sunday,B,58 days = 8 full weeks and 2 extra day(s). Counting 2 day(s) forward from Saturday gives Monday.,Puzzles,Calendar Puzzles
"In each row, the third number is the product of the first two: [9, 4, 36], [7, 12, 84], [12, 15, ?]. Find the missing number.",180,176,186,178,A,"Following the pattern, the missing number = 12 × 15 = 180.",Puzzles,Pattern Puzzle
"In each row, the third number is the product of the first two: [13, 12, 156], [11, 14, 154], [5, 5, ?]. Find the missing number.",27,25,31,23,B,"Following the pattern, the missing number = 5 × 5 = 25.",Puzzles,Pattern Puzzle
"Find the next number in the sequence: 343, 512, 729, 1000, ?",1351,1281,1331,1301,C,These are cubes of consecutive integers starting from 7. Next = 11³ = 1331.,Puzzles,Number Sequence
"Find the next letter in the series: G, I, K, M, ?",H,X,O,R,C,"The letters advance by 2 position(s) each time. After M, the next letter is O.",Puzzles,Letter Series
"Which number is the odd one out: 14, 32, 34, 7?",32,7,34,14,B,7 is the odd one out because it is the only odd number; the rest are even.,Puzzles,Odd One Out
"Find the next number in the sequence: 64, 125, 216, 343, ?",522,532,512,542,C,These are cubes of consecutive integers starting from 4. Next = 8³ = 512.,Puzzles,Number Sequence
"If today is Saturday, what day of the week will it be after 55 days?",Monday,Tuesday,Friday,Thursday,C,55 days = 7 full weeks and 6 extra day(s). Counting 6 day(s) forward from Saturday gives Friday.,Puzzles,Calendar Puzzles
"If today is Saturday, what day of the week will it be after 111 days?",Wednesday,Tuesday,Monday,Friday,D,111 days = 15 full weeks and 6 extra day(s). Counting 6 day(s) forward from Saturday gives Friday.,Puzzles,Calendar Puzzles
"Find the next letter in the series: S, T, U, V, ?",M,U,F,W,D,"The letters advance by 1 position(s) each time. After V, the next letter is W.",Puzzles,Letter Series
"Which number is the odd one out: 26, 43, 37, 41?",26,43,41,37,A,26 is the odd one out because it is not a prime number; the rest are prime.,Puzzles,Odd One Out
What is the angle between the hour and minute hands of a clock at 9:09?,119.5°,109.5°,169.5°,139.5°,D,Angle = |30×hour − 5.5×minute| = |30×9 − 5.5×9| = 139.5° (taking the smaller angle).,Puzzles,Clock Puzzles
"In each row, the third number is the sum of the first two: [11, 16, 27], [2, 5, 7], [4, 17, ?]. Find the missing number.",19,21,25,18,B,"Following the pattern, the missing number = 4 + 17 = 21.",Puzzles,Pattern Puzzle
"In each row, the third number is the product of the first two: [13, 13, 169], [5, 11, 55], [2, 8, ?]. Find the missing number.",14,16,18,26,B,"Following the pattern, the missing number = 2 × 8 = 16.",Puzzles,Pattern Puzzle
"Find the next number in the sequence: 4, 8, 16, 32, 64, ?",128,133,126,123,A,Each term is multiplied by 2. Next term = 64 × 2 = 128.,Puzzles,Number Sequence
"If A=1, B=2, C=3, ... Z=26, what is the sum of the letter values in the word 'PAD'?",20,21,17,19,B,P(16) + A(1) + D(4) = 21.,Puzzles,Coding-Decoding
"Find the next number in the sequence: 49, 52, 55, 58, 61, ?",68,64,66,62,B,Each term increases by 3. Next term = 61 + 3 = 64.,Puzzles,Number Sequence
"Find the next letter in the series: H, J, L, N, ?",R,P,X,Z,B,"The letters advance by 2 position(s) each time. After N, the next letter is P.",Puzzles,Letter Series
What is the angle between the hour and minute hands of a clock at 1:21?,75.5°,85.5°,70.5°,130.5°,B,Angle = |30×hour − 5.5×minute| = |30×1 − 5.5×21| = 85.5° (taking the smaller angle).,Puzzles,Clock Puzzles
"A person is facing North. They turn 270° to the left, then turn 270° to the right. Which direction are they now facing?",North,South,East,West,A,"Facing North, turning 270° left gives East. Turning 270° right from East gives North.",Puzzles,Direction Sense
"Find the next number in the sequence: 41, 54, 67, 80, 93, ?",94,120,108,106,D,Each term increases by 13. Next term = 93 + 13 = 106.,Puzzles,Number Sequence
"In each row, the third number is the product of the first two: [8, 13, 104], [4, 15, 60], [10, 7, ?]. Find the missing number.",70,76,74,68,A,"Following the pattern, the missing number = 10 × 7 = 70.",Puzzles,Pattern Puzzle
"Find the next letter in the series: K, M, O, Q, ?",P,B,S,I,C,"The letters advance by 2 position(s) each time. After Q, the next letter is S.",Puzzles,Letter Series
"In each row, the third number is the sum of the first two: [6, 14, 20], [11, 9, 20], [17, 11, ?]. Find the missing number.",30,28,24,29,B,"Following the pattern, the missing number = 17 + 11 = 28.",Puzzles,Pattern Puzzle
"If today is Tuesday, what day of the week will it be after 8 days?",Monday,Wednesday,Sunday,Saturday,B,8 days = 1 full weeks and 1 extra day(s). Counting 1 day(s) forward from Tuesday gives Wednesday.,Puzzles,Calendar Puzzles
"In each row, the third number is the product of the first two: [9, 13, 117], [7, 10, 70], [4, 5, ?]. Find the missing number.",16,22,18,20,D,"Following the pattern, the missing number = 4 × 5 = 20.",Puzzles,Pattern Puzzle
A child is 11 years old and a parent is 35 years old today. In how many years will the parent be exactly twice as old as the child?,9,17,14,13,D,Let x = years from now. 35+x = 2(11+x) → x = 35 − 2×11 = 13.,Puzzles,Logical Riddles
"If A=1, B=2, C=3, ... Z=26, what is the sum of the letter values in the word 'JAM'?",23,21,26,24,D,J(10) + A(1) + M(13) = 24.,Puzzles,Coding-Decoding
"If A=1, B=2, C=3, ... Z=26, what is the sum of the letter values in the word 'RUN'?",53,58,54,48,A,R(18) + U(21) + N(14) = 53.,Puzzles,Coding-Decoding
"In each row, the third number is the product of the first two: [9, 14, 126], [15, 3, 45], [11, 9, ?]. Find the missing number.",99,109,101,93,A,"Following the pattern, the missing number = 11 × 9 = 99.",Puzzles,Pattern Puzzle
"Find the next number in the sequence: 5, 10, 15, 20, 25, ?",36,40,34,30,D,Each term increases by 5. Next term = 25 + 5 = 30.,Puzzles,Number Sequence
"In each row, the third number is the sum of the first two: [11, 5, 16], [12, 17, 29], [13, 6, ?]. Find the missing number.",19,21,20,22,A,"Following the pattern, the missing number = 13 + 6 = 19.",Puzzles,Pattern Puzzle
"Find the next number in the sequence: 24, 26, 28, 30, 32, ?",31,34,37,35,B,Each term increases by 2. Next term = 32 + 2 = 34.,Puzzles,Number Sequence
"Find the next number in the sequence: 36, 47, 58, 69, 80, ?",103,89,113,91,D,Each term increases by 11. Next term = 80 + 11 = 91.,Puzzles,Number Sequence
"In each row, the third number is the sum of the first two: [8, 10, 18], [5, 16, 21], [10, 9, ?]. Find the missing number.",18,22,20,19,D,"Following the pattern, the missing number = 10 + 9 = 19.",Puzzles,Pattern Puzzle
"In each row, the third number is the product of the first two: [14, 11, 154], [4, 7, 28], [5, 12, ?]. Find the missing number.",66,54,60,62,C,"Following the pattern, the missing number = 5 × 12 = 60.",Puzzles,Pattern Puzzle
"Which number is the odd one out: 38, 40, 45, 130?",40,130,38,45,C,38 is the odd one out because it is not a multiple of 5; the rest are.,Puzzles,Odd One Out
"Which number is the odd one out: 24, 29, 41, 31?",41,29,24,31,C,24 is the odd one out because it is not a prime number; the rest are prime.,Puzzles,Odd One Out
A child is 9 years old and a parent is 35 years old today. In how many years will the parent be exactly twice as old as the child?,17,21,18,14,A,Let x = years from now. 35+x = 2(9+x) → x = 35 − 2×9 = 17.,Puzzles,Logical Riddles
A child is 5 years old and a parent is 30 years old today. In how many years will the parent be exactly twice as old as the child?,20,21,22,17,A,Let x = years from now. 30+x = 2(5+x) → x = 30 − 2×5 = 20.,Puzzles,Logical Riddles
"In each row, the third number is the sum of the first two: [14, 4, 18], [15, 3, 18], [16, 2, ?]. Find the missing number.",15,22,17,18,D,"Following the pattern, the missing number = 16 + 2 = 18.",Puzzles,Pattern Puzzle
"In each row, the third number is the product of the first two: [5, 15, 75], [2, 9, 18], [2, 13, ?]. Find the missing number.",16,26,30,36,B,"Following the pattern, the missing number = 2 × 13 = 26.",Puzzles,Pattern Puzzle
"In each row, the third number is the sum of the first two: [11, 12, 23], [10, 12, 22], [19, 17, ?]. Find the missing number.",39,34,33,36,D,"Following the pattern, the missing number = 19 + 17 = 36.",Puzzles,Pattern Puzzle
What is the angle between the hour and minute hands of a clock at 3:22?,76.0°,16.0°,51.0°,31.0°,D,Angle = |30×hour − 5.5×minute| = |30×3 − 5.5×22| = 31.0° (taking the smaller angle).,Puzzles,Clock Puzzles
"Which number is the odd one out: 45, 20, 124, 80?",124,20,80,45,A,124 is the odd one out because it is not a multiple of 5; the rest are.,Puzzles,Odd One Out
"If today is Thursday, what day of the week will it be after 75 days?",Monday,Saturday,Thursday,Tuesday,D,75 days = 10 full weeks and 5 extra day(s). Counting 5 day(s) forward from Thursday gives Tuesday.,Puzzles,Calendar Puzzles
A child is 15 years old and a parent is 41 years old today. In how many years will the parent be exactly twice as old as the child?,11,12,7,9,A,Let x = years from now. 41+x = 2(15+x) → x = 41 − 2×15 = 11.,Puzzles,Logical Riddles
"Which number is the odd one out: 75, 30, 73, 33?",73,75,30,33,A,73 is the odd one out because it is not a multiple of 3; the rest are.,Puzzles,Odd One Out
"A person is facing West. They turn 270° to the right, then turn 270° to the right. Which direction are they now facing?",East,South,West,North,A,"Facing West, turning 270° right gives South. Turning 270° right from South gives East.",Puzzles,Direction Sense
"Find the next number in the sequence: 19, 11, 30, 41, 71, ?",112,117,107,115,A,Each number is the sum of the two before it. Next = 41 + 71 = 112.,Puzzles,Number Sequence
"Find the next number in the sequence: 14, 16, 30, 46, 76, ?",127,122,119,114,B,Each number is the sum of the two before it. Next = 46 + 76 = 122.,Puzzles,Number Sequence
"In each row, the third number is the product of the first two: [9, 10, 90], [3, 11, 33], [9, 6, ?]. Find the missing number.",48,44,54,58,C,"Following the pattern, the missing number = 9 × 6 = 54.",Puzzles,Pattern Puzzle
"Find the next number in the sequence: 676, 729, 784, 841, 900, ?",961,958,964,962,A,These are perfect squares of consecutive integers starting from 26. Next = 31² = 961.,Puzzles,Number Sequence
"Find the next number in the sequence: 29, 36, 43, 50, 57, ?",78,58,64,56,C,Each term increases by 7. Next term = 57 + 7 = 64.,Puzzles,Number Sequence
"Find the next number in the sequence: 729, 1000, 1331, 1728, ?",2217,2177,2227,2197,D,These are cubes of consecutive integers starting from 9. Next = 13³ = 2197.,Puzzles,Number Sequence
"In each row, the third number is the sum of the first two: [6, 5, 11], [20, 12, 32], [6, 11, ?]. Find the missing number.",16,17,14,20,B,"Following the pattern, the missing number = 6 + 11 = 17.",Puzzles,Pattern Puzzle
What is the angle between the hour and minute hands of a clock at 5:52?,106.0°,136.0°,166.0°,121.0°,B,Angle = |30×hour − 5.5×minute| = |30×5 − 5.5×52| = 136.0° (taking the smaller angle).,Puzzles,Clock Puzzles
"In each row, the third number is the product of the first two: [5, 7, 35], [7, 6, 42], [5, 10, ?]. Find the missing number.",54,44,48,50,D,"Following the pattern, the missing number = 5 × 10 = 50.",Puzzles,Pattern Puzzle
"If A=1, B=2, C=3, ... Z=26, what is the sum of the letter values in the word 'LEG'?",23,26,24,27,C,L(12) + E(5) + G(7) = 24.,Puzzles,Coding-Decoding
"In each row, the third number is the product of the first two: [6, 3, 18], [2, 5, 10], [7, 11, ?]. Find the missing number.",77,87,83,79,A,"Following the pattern, the missing number = 7 × 11 = 77.",Puzzles,Pattern Puzzle
"In each row, the third number is the sum of the first two: [11, 9, 20], [10, 5, 15], [4, 7, ?]. Find the missing number.",10,11,15,7,B,"Following the pattern, the missing number = 4 + 7 = 11.",Puzzles,Pattern Puzzle
"A person is facing North. They turn 90° to the right, then turn 270° to the left. Which direction are they now facing?",North,East,West,South,D,"Facing North, turning 90° right gives East. Turning 270° left from East gives South.",Puzzles,Direction Sense
"Find the next number in the sequence: 25, 38, 51, 64, 77, ?",116,92,90,102,C,Each term increases by 13. Next term = 77 + 13 = 90.,Puzzles,Number Sequence
"Find the next number in the sequence: 27, 42, 57, 72, 87, ?",132,118,102,100,C,Each term increases by 15. Next term = 87 + 15 = 102.,Puzzles,Number Sequence
What is the angle between the hour and minute hands of a clock at 12:37?,156.5°,141.5°,176.5°,126.5°,A,Angle = |30×hour − 5.5×minute| = |30×12 − 5.5×37| = 156.5° (taking the smaller angle).,Puzzles,Clock Puzzles
"Find the next number in the sequence: 11, 18, 29, 47, 76, ?",118,120,123,127,C,Each number is the sum of the two before it. Next = 47 + 76 = 123.,Puzzles,Number Sequence
"Which number is the odd one out: 39, 27, 42, 1?",42,1,27,39,B,1 is the odd one out because it is not a multiple of 3; the rest are.,Puzzles,Odd One Out
What is the angle between the hour and minute hands of a clock at 6:01?,129.5°,154.5°,174.5°,170.5°,C,Angle = |30×hour − 5.5×minute| = |30×6 − 5.5×1| = 174.5° (taking the smaller angle).,Puzzles,Clock Puzzles
"In each row, the third number is the sum of the first two: [19, 11, 30], [13, 7, 20], [2, 16, ?]. Find the missing number.",22,18,20,21,B,"Following the pattern, the missing number = 2 + 16 = 18.",Puzzles,Pattern Puzzle
"In each row, the third number is the product of the first two: [12, 10, 120], [12, 13, 156], [3, 11, ?]. Find the missing number.",31,37,39,33,D,"Following the pattern, the missing number = 3 × 11 = 33.",Puzzles,Pattern Puzzle
A child is 6 years old and a parent is 36 years old today. In how many years will the parent be exactly twice as old as the child?,24,27,20,28,A,Let x = years from now. 36+x = 2(6+x) → x = 36 − 2×6 = 24.,Puzzles,Logical Riddles
"In each row, the third number is the product of the first two: [11, 11, 121], [10, 13, 130], [4, 8, ?]. Find the missing number.",30,32,42,22,B,"Following the pattern, the missing number = 4 × 8 = 32.",Puzzles,Pattern Puzzle
"Find the next number in the sequence: 4, 16, 64, 256, 1024, ?",4096,4092,4094,4091,A,Each term is multiplied by 4. Next term = 1024 × 4 = 4096.,Puzzles,Number Sequence
What is the angle between the hour and minute hands of a clock at 12:35?,167.5°,147.5°,122.5°,162.5°,A,Angle = |30×hour − 5.5×minute| = |30×12 − 5.5×35| = 167.5° (taking the smaller angle).,Puzzles,Clock Puzzles
"In each row, the third number is the product of the first two: [15, 13, 195], [12, 11, 132], [14, 13, ?]. Find the missing number.",188,176,178,182,D,"Following the pattern, the missing number = 14 × 13 = 182.",Puzzles,Pattern Puzzle
"Find the next number in the sequence: 10, 17, 27, 44, 71, ?",123,110,111,115,D,Each number is the sum of the two before it. Next = 44 + 71 = 115.,Puzzles,Number Sequence
"Find the next number in the sequence: 14, 14, 28, 42, 70, ?",107,120,117,112,D,Each number is the sum of the two before it. Next = 42 + 70 = 112.,Puzzles,Number Sequence
"If A=1, B=2, C=3, ... Z=26, what is the sum of the letter values in the word 'JAR'?",27,29,34,28,B,J(10) + A(1) + R(18) = 29.,Puzzles,Coding-Decoding
"If today is Wednesday, what day of the week will it be after 11 days?",Saturday,Sunday,Tuesday,Monday,B,11 days = 1 full weeks and 4 extra day(s). Counting 4 day(s) forward from Wednesday gives Sunday.,Puzzles,Calendar Puzzles
"If today is Monday, what day of the week will it be after 76 days?",Sunday,Monday,Saturday,Tuesday,A,76 days = 10 full weeks and 6 extra day(s). Counting 6 day(s) forward from Monday gives Sunday.,Puzzles,Calendar Puzzles
"In each row, the third number is the sum of the first two: [11, 11, 22], [4, 3, 7], [18, 11, ?]. Find the missing number.",33,27,29,25,C,"Following the pattern, the missing number = 18 + 11 = 29.",Puzzles,Pattern Puzzle
"In each row, the third number is the product of the first two: [5, 9, 45], [6, 5, 30], [15, 4, ?]. Find the missing number.",58,60,54,70,B,"Following the pattern, the missing number = 15 × 4 = 60.",Puzzles,Pattern Puzzle
"Which number is the odd one out: 27, 24, 7, 12?",24,7,27,12,B,7 is the odd one out because it is not a multiple of 3; the rest are.,Puzzles,Odd One Out
"Which number is the odd one out: 105, 65, 110, 42?",105,110,42,65,C,42 is the odd one out because it is not a multiple of 5; the rest are.,Puzzles,Odd One Out
"Find the next number in the sequence: 20, 28, 36, 44, 52, ?",76,69,60,62,C,Each term increases by 8. Next term = 52 + 8 = 60.,Puzzles,Number Sequence
"If today is Monday, what day of the week will it be after 81 days?",Tuesday,Monday,Sunday,Friday,D,81 days = 11 full weeks and 4 extra day(s). Counting 4 day(s) forward from Monday gives Friday.,Puzzles,Calendar Puzzles
"Find the next letter in the series: E, H, K, N, ?",B,I,Q,O,C,"The letters advance by 3 position(s) each time. After N, the next letter is Q.",Puzzles,Letter Series
"In each row, the third number is the sum of the first two: [15, 6, 21], [12, 15, 27], [20, 12, ?]. Find the missing number.",36,29,32,28,C,"Following the pattern, the missing number = 20 + 12 = 32.",Puzzles,Pattern Puzzle
"In each row, the third number is the product of the first two: [7, 3, 21], [8, 10, 80], [11, 4, ?]. Find the missing number.",40,54,44,48,C,"Following the pattern, the missing number = 11 × 4 = 44.",Puzzles,Pattern Puzzle
"In each row, the third number is the product of the first two: [4, 8, 32], [8, 3, 24], [3, 5, ?]. Find the missing number.",15,21,17,19,A,"Following the pattern, the missing number = 3 × 5 = 15.",Puzzles,Pattern Puzzle
What is the angle between the hour and minute hands of a clock at 2:42?,156.0°,171.0°,151.0°,126.0°,B,Angle = |30×hour − 5.5×minute| = |30×2 − 5.5×42| = 171.0° (taking the smaller angle).,Puzzles,Clock Puzzles
"A person is facing West. They turn 180° to the right, then turn 90° to the left. Which direction are they now facing?",North,South,East,West,A,"Facing West, turning 180° right gives East. Turning 90° left from East gives North.",Puzzles,Direction Sense
"If A=1, B=2, C=3, ... Z=26, what is the sum of the letter values in the word 'AXE'?",25,34,30,28,C,A(1) + X(24) + E(5) = 30.,Puzzles,Coding-Decoding
"A person is facing South. They turn 270° to the right, then turn 270° to the left. Which direction are they now facing?",West,East,North,South,D,"Facing South, turning 270° right gives East. Turning 270° left from East gives South.",Puzzles,Direction Sense
