Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
"Fill in the blank: ______ refers to ""a town in Karnataka known for the Hoysaleswara Temple, showcasing intricate Hoysala-era stone carving"".",the historic town of Halebidu,the historic city of Belur,the Wadeyar dynasty's patronage of Kannada,the Mysore Kingdom's role in Kannada heritage,A,"the historic town of Halebidu refers to: a town in Karnataka known for the Hoysaleswara Temple, showcasing intricate Hoysala-era stone carving",Kannada Subjects,Kannada History
What is the term 'Kasturi Kannada'?,"the term for Old Kannada, the earlier form of the Kannada language used in ancient inscriptions and texts","a common Kannada phrase meaning 'how are you', used respectfully","a phrase meaning 'fragrant Kannada', often used affectionately to refer to the beauty of the Kannada language","a common Kannada greeting meaning 'hello' or 'salutations', used to greet someone respectfully",C,"the term 'Kasturi Kannada' is: a phrase meaning 'fragrant Kannada', often used affectionately to refer to the beauty of the Kannada language",Kannada Subjects,Kannada Language
Which Kannada word means 'Sunday'?,ಎಚ್ಚರಗೊಳ್ಳುವುದು,ಭಾನುವಾರ,ಅಕ್ಕ,ಹಸು,B,'ಭಾನುವಾರ' means 'Sunday' in English.,Kannada Subjects,Days of the Week
What is the Kannada word 'namaskara'?,"an abugida writing system used to write the Kannada language, derived from the ancient Brahmi script","Kannada, Tamil, and Telugu are all Dravidian languages, though each has distinct scripts, grammar, and vocabulary","a common Kannada greeting meaning 'hello' or 'salutations', used to greet someone respectfully",a colloquial Kannada phrase used to acknowledge that something is fine or acceptable,C,"the Kannada word 'namaskara' is: a common Kannada greeting meaning 'hello' or 'salutations', used to greet someone respectfully",Kannada Subjects,Kannada Language
"Fill in the blank: ______ refers to ""Kannada generally follows a Subject-Object-Verb (SOV) word order"".",a Kannada pronoun (sarvanaama),plural formation in Kannada nouns,a samasa (in Kannada grammar),typical Kannada sentence word order,D,typical Kannada sentence word order refers to: Kannada generally follows a Subject-Object-Verb (SOV) word order,Kannada Subjects,Kannada Grammar
Which Kannada word means 'slipper/sandal'?,ಬರುವುದು,ಚಪ್ಪಲಿ,ಐದು,ಕವನ,B,'ಚಪ್ಪಲಿ' means 'slipper/sandal' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'potato'?,ಆಲೂಗಡ್ಡೆ,ಟೊಪ್ಪಿಗೆ,ಫೆಬ್ರವರಿ,ಚಳಿಗಾಲ,A,'ಆಲೂಗಡ್ಡೆ' means 'potato' in English.,Kannada Subjects,Vocabulary
Which statement correctly describes a Kannada karta (subject)?,"the set of consonant sounds in Kannada, such as ಕ (ka), ಖ (kha), ಗ (ga), and others, which combine with vowels to form syllables","the doer of the action in a Kannada sentence, typically the grammatical subject",Kannada nouns are typically pluralised by adding suffixes such as '-galu' or '-aru' depending on the noun type,"a word in Kannada grammar that names a person, place, thing, or idea",B,"By definition, a Kannada karta (subject) is: the doer of the action in a Kannada sentence, typically the grammatical subject",Kannada Subjects,Kannada Grammar
"Which term matches this description: ""a common Kannada phrase meaning 'how are you', used respectfully""?",the Kannada phrase 'hegiddira',the Kannada script,Kannada's UNESCO/classical recognition year,Halegannada,A,"The description matches the Kannada phrase 'hegiddira': a common Kannada phrase meaning 'how are you', used respectfully",Kannada Subjects,Kannada Language
"Which term matches this description: ""a traditional saying in the Kannada language that conveys wisdom or a moral lesson""?",Karnataka's state emblem,a gaadhe (proverb) in Kannada,Karaga,Kannada Rajyotsava,B,The description matches a gaadhe (proverb) in Kannada: a traditional saying in the Kannada language that conveys wisdom or a moral lesson,Kannada Subjects,Kannada Culture
Which Kannada word means 'victory'?,ಶ್ರೀಮಂತ,ಬಾಳೆಹಣ್ಣು,ಗಣಿತ,ಜಯ,D,'ಜಯ' means 'victory' in English.,Kannada Subjects,Vocabulary
What is Pampa?,"a celebrated Kannada novelist and critic, known for his novel 'Samskara'","a classical Kannada poet, one of the 'three gems' (ratnatraya) of early Kannada literature","Pampa, Ponna, and Ranna, three celebrated poets of the classical period of Kannada literature","an early and celebrated Kannada poet, often referred to as the 'father of Kannada poetry', known for 'Vikramarjuna Vijaya'",D,"Pampa is: an early and celebrated Kannada poet, often referred to as the 'father of Kannada poetry', known for 'Vikramarjuna Vijaya'",Kannada Subjects,Kannada Literature
"Which term matches this description: ""a 12th-century Kannada poet, philosopher, and social reformer who founded the Lingayat movement and wrote Vachana poetry""?",Vachana literature,Basavanna,Pampa,a padya (in Kannada literature),B,"The description matches Basavanna: a 12th-century Kannada poet, philosopher, and social reformer who founded the Lingayat movement and wrote Vachana poetry",Kannada Subjects,Kannada Literature
What is Bevu Bella (in Ugadi tradition)?,"a Kannada poet, composer, and philosopher associated with the Bhakti movement, known for his devotional compositions","a mixture of neem leaves and jaggery eaten during Ugadi, symbolising the balance of life's bitter and sweet moments","meaning 'Mother Kannada', a personification of the Kannada language as a revered mother figure, celebrated in Kannada songs and poems","a traditional theatre form combining dance, music, and dialogue, popular in coastal Karnataka",B,"Bevu Bella (in Ugadi tradition) is: a mixture of neem leaves and jaggery eaten during Ugadi, symbolising the balance of life's bitter and sweet moments",Kannada Subjects,Kannada Culture
"Fill in the blank: ______ refers to ""a prominent figure in the Karnataka unification movement, often referred to as 'Karnataka Kulapurohita' for his role in uniting Kannada-speaking regions"".",Rani Chennamma's kingdom,the Halmidi inscription,the Vijayanagara Empire's contribution to Kannada literature,Alur Venkata Rao,D,"Alur Venkata Rao refers to: a prominent figure in the Karnataka unification movement, often referred to as 'Karnataka Kulapurohita' for his role in uniting Kannada-speaking regions",Kannada Subjects,Kannada History
Which Kannada word means 'who'?,ಸುಲಭ,ತಲೆ,ಮೂರು,ಯಾರು,D,'ಯಾರು' means 'who' in English.,Kannada Subjects,Question Words
What is the English meaning of the Kannada word 'ಗಾಳಿ'?,to go,teacher/guru,air/wind,rice (uncooked),C,'ಗಾಳಿ' means 'air/wind' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಹಳೆಯ'?,school,old,November,mother,B,'ಹಳೆಯ' means 'old' in English.,Kannada Subjects,Adjectives
"Fill in the blank: ______ refers to ""a word in Kannada grammar that names a person, place, thing, or idea"".",plural formation in Kannada nouns,the honorific suffix '-avaru' in Kannada,a Kannada noun (naama pada),a Kannada karta (subject),C,"a Kannada noun (naama pada) refers to: a word in Kannada grammar that names a person, place, thing, or idea",Kannada Subjects,Kannada Grammar
What is the English meaning of the Kannada word 'ಒಂಬತ್ತು'?,to listen/ask,February,oil,nine,D,'ಒಂಬತ್ತು' means 'nine' in English.,Kannada Subjects,Numbers
Which Kannada word means 'to see/watch'?,ಕವನ,ಸೈಕಲ್,ಕೆಂಪು,ನೋಡುವುದು,D,'ನೋಡುವುದು' means 'to see/watch' in English.,Kannada Subjects,Verbs
Which statement correctly describes Hosagannada?,"a common Kannada greeting meaning 'hello' or 'salutations', used to greet someone respectfully","Kannada is written from left to right, like most modern Indian scripts","the state of Karnataka in southern India, along with parts of neighbouring states","the term for Modern Kannada, the contemporary form of the Kannada language used today",D,"By definition, Hosagannada is: the term for Modern Kannada, the contemporary form of the Kannada language used today",Kannada Subjects,Kannada Language
What is the English meaning of the Kannada word 'ಕುಡಿಯುವುದು'?,tea,meal/food,head,to drink,D,'ಕುಡಿಯುವುದು' means 'to drink' in English.,Kannada Subjects,Verbs
"Fill in the blank: ______ refers to ""the Wadeyars, rulers of the Mysore Kingdom, were notable patrons of Kannada language, literature, and the arts over several centuries"".",the Vijayanagara Empire's contribution to Kannada literature,the Wadeyar dynasty's patronage of Kannada,the term 'Karnataka' etymology,Sangolli Rayanna,B,"the Wadeyar dynasty's patronage of Kannada refers to: the Wadeyars, rulers of the Mysore Kingdom, were notable patrons of Kannada language, literature, and the arts over several centuries",Kannada Subjects,Kannada History
What is Kannada's UNESCO/classical recognition year?,"the state of Karnataka in southern India, along with parts of neighbouring states","Kannada is written from left to right, like most modern Indian scripts","the language family to which Kannada belongs, along with Tamil, Telugu, and Malayalam",Kannada was granted classical language status by the Government of India in 2008,D,Kannada's UNESCO/classical recognition year is: Kannada was granted classical language status by the Government of India in 2008,Kannada Subjects,Kannada Language
Which Kannada word means 'moon'?,ಮೂಗು,ಪ್ರಶ್ನೆ,ಬದನೆಕಾಯಿ,ಚಂದ್ರ,D,'ಚಂದ್ರ' means 'moon' in English.,Kannada Subjects,Vocabulary
"Fill in the blank: ______ refers to ""a Kannada writer known as the father of the Kannada short story, and a Jnanpith Award recipient"".",U R Ananthamurthy,Pampa,V K Gokak,Masti Venkatesha Iyengar,D,"Masti Venkatesha Iyengar refers to: a Kannada writer known as the father of the Kannada short story, and a Jnanpith Award recipient",Kannada Subjects,Kannada Literature
Which Kannada word means 'music (academic study)'?,ಸಂಗೀತ,ಸಂಗೀತ ಶಾಸ್ತ್ರ,ಸೂರ್ಯ,ಪೆನ್ಸಿಲ್,B,'ಸಂಗೀತ ಶಾಸ್ತ್ರ' means 'music (academic study)' in English.,Kannada Subjects,School Subjects
What is the Halmidi inscription?,"the movement advocating for the unification of Kannada-speaking regions into a single state, which led to the formation of Karnataka in 1956","considered the oldest available inscription in the Kannada language, dated to around the 5th century CE","a town in Karnataka known for the Hoysaleswara Temple, showcasing intricate Hoysala-era stone carving","a town in Karnataka renowned for the Chennakeshava Temple, built during the Hoysala period",B,"the Halmidi inscription is: considered the oldest available inscription in the Kannada language, dated to around the 5th century CE",Kannada Subjects,Kannada History
Which Kannada word means 'hand'?,ಮಿಂಚು,ಪದ,ಮಾವು,ಕೈ,D,'ಕೈ' means 'hand' in English.,Kannada Subjects,Body Parts
What is Kittur Chennamma?,the Hoysalas were notable patrons of Kannada literature and are also known for their distinctive temple architecture in Karnataka,"a queen of Kittur who led an armed resistance against the British East India Company in the early 19th century, celebrated in Kannada history and literature","meaning 'unification', referring to the movement that led to the formation of the unified state of Karnataka in 1956","widely believed to derive from 'karu nadu', meaning 'lofty/black land' or 'elevated land', referring to the region's terrain",B,"Kittur Chennamma is: a queen of Kittur who led an armed resistance against the British East India Company in the early 19th century, celebrated in Kannada history and literature",Kannada Subjects,Kannada History
What is the English meaning of the Kannada word 'ಮೇಜು'?,boat,elephant,knowledge,table,D,'ಮೇಜು' means 'table' in English.,Kannada Subjects,Vocabulary
"Fill in the blank: ______ refers to ""a well-known medieval Kannada poet famous for his short, wise sayings called 'Vachanas' or 'Tripadis' (three-line verses)"".",Basavanna,a Tripadi (in Kannada poetry),Sarvajna,Vachana literature,C,"Sarvajna refers to: a well-known medieval Kannada poet famous for his short, wise sayings called 'Vachanas' or 'Tripadis' (three-line verses)",Kannada Subjects,Kannada Literature
What is the English meaning of the Kannada word 'ಕೆಂಪು'?,December,friendship,red,twelve,C,'ಕೆಂಪು' means 'red' in English.,Kannada Subjects,Vocabulary
"Which term matches this description: ""meaning 'speech' or 'language', often used poetically to refer to the Kannada language itself""?",the Kannada word for 'thank you',the Kannada word 'nudi',the geographic region where Kannada is predominantly spoken,the term 'Kasturi Kannada',B,"The description matches the Kannada word 'nudi': meaning 'speech' or 'language', often used poetically to refer to the Kannada language itself",Kannada Subjects,Kannada Language
What is the three gems (ratnatraya) of early Kannada literature?,"an early treatise on Kannada poetics and rhetoric, considered one of the earliest available works on Kannada literary criticism","Pampa, Ponna, and Ranna, three celebrated poets of the classical period of Kannada literature","a Kannada poet, scholar, and Jnanpith Award recipient known for his contribution to Kannada literature and education","an early and celebrated Kannada poet, often referred to as the 'father of Kannada poetry', known for 'Vikramarjuna Vijaya'",B,"the three gems (ratnatraya) of early Kannada literature is: Pampa, Ponna, and Ranna, three celebrated poets of the classical period of Kannada literature",Kannada Subjects,Kannada Literature
Which Kannada word means 'seven'?,ಭಾಷೆ,ತಣ್ಣಗೆ,ಏಳು,ಕಣ್ಣು,C,'ಏಳು' means 'seven' in English.,Kannada Subjects,Numbers
Which Kannada word means 'bad'?,ಕೆಟ್ಟ,ನವೆಂಬರ್,ಏಕೆ,ಬೆರಳು,A,'ಕೆಟ್ಟ' means 'bad' in English.,Kannada Subjects,Adjectives
What is the English meaning of the Kannada word 'ನೋಡುವುದು'?,nose,to see/watch,wheat,cloth/clothes,B,'ನೋಡುವುದು' means 'to see/watch' in English.,Kannada Subjects,Verbs
Which Kannada word means 'fifty'?,ಐವತ್ತು,ಅಕ್ಷರ,ಕುಟುಂಬ,ಸಂಖ್ಯೆ,A,'ಐವತ್ತು' means 'fifty' in English.,Kannada Subjects,Numbers
Which Kannada word means 'tall/height'?,ಎತ್ತರ,ದೋಣಿ,ಕುರ್ಚಿ,ನಾಳೆ,A,'ಎತ್ತರ' means 'tall/height' in English.,Kannada Subjects,Adjectives
"Fill in the blank: ______ refers to ""a Kannada poet, playwright, and Jnanpith Award recipient known for blending folk traditions with modern literature"".",K S Narasimhaswamy,Chandrashekhara Kambara,Basavanna,Ponna,B,"Chandrashekhara Kambara refers to: a Kannada poet, playwright, and Jnanpith Award recipient known for blending folk traditions with modern literature",Kannada Subjects,Kannada Literature
What is Beechi (R V Bhandari)?,a Kannada satirist and humour writer known for his witty prose,"a traditional three-line verse form used in Kannada poetry, notably by the poet Sarvajna",a Kannada novelist and journalist known for his socially conscious literary works,"a classical Kannada poet, one of the 'three gems' (ratnatraya) of early Kannada literature",A,Beechi (R V Bhandari) is: a Kannada satirist and humour writer known for his witty prose,Kannada Subjects,Kannada Literature
Which Kannada word means 'defeat/loss'?,ಸೋಲು,ನಿದ್ರಿಸುವುದು,ಮೇ,ರೈಲು,A,'ಸೋಲು' means 'defeat/loss' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'milk'?,ಹಾಲು,ತಂಗಿ,ಚಿಕ್ಕ,ಓಡುವುದು,A,'ಹಾಲು' means 'milk' in English.,Kannada Subjects,Vocabulary
Which statement correctly describes the term 'Kasturi Kannada'?,"a common Kannada greeting meaning 'hello' or 'salutations', used to greet someone respectfully","Kannada, Tamil, and Telugu are all Dravidian languages, though each has distinct scripts, grammar, and vocabulary","a term of pride meaning 'prosperous/glorious Kannada', often used in cultural and literary contexts","a phrase meaning 'fragrant Kannada', often used affectionately to refer to the beauty of the Kannada language",D,"By definition, the term 'Kasturi Kannada' is: a phrase meaning 'fragrant Kannada', often used affectionately to refer to the beauty of the Kannada language",Kannada Subjects,Kannada Language
Which Kannada word means 'how'?,ಫೆಬ್ರವರಿ,ಹೇಗೆ,ಚಂದ್ರ,ಹಳದಿ,B,'ಹೇಗೆ' means 'how' in English.,Kannada Subjects,Question Words
"Which term matches this description: ""the film industry based in Karnataka, producing films primarily in the Kannada language, also known as 'Sandalwood'""?",Purandara Dasa,Kannada cinema,a gaadhe (proverb) in Kannada,the term 'Kannadambe',B,"The description matches Kannada cinema: the film industry based in Karnataka, producing films primarily in the Kannada language, also known as 'Sandalwood'",Kannada Subjects,Kannada Culture
Which statement correctly describes D V Gundappa (DVG)?,a well-known philosophical Kannada poetic work written by D V Gundappa,a Kannada novelist and journalist known for his socially conscious literary works,"a Kannada scholar, poet, and educator known for his contributions to Kannada language teaching and children's literature","a respected Kannada writer and philosopher, best known for his work 'Mankutimmana Kagga'",D,"By definition, D V Gundappa (DVG) is: a respected Kannada writer and philosopher, best known for his work 'Mankutimmana Kagga'",Kannada Subjects,Kannada Literature
Which Kannada word means 'to speak'?,ನಾಲ್ಕು,ಪತ್ರ,ಮಾತನಾಡುವುದು,ತಮ್ಮ,C,'ಮಾತನಾಡುವುದು' means 'to speak' in English.,Kannada Subjects,Verbs
What is the English meaning of the Kannada word 'ಹಳದಿ'?,sport,yellow,word,yesterday,B,'ಹಳದಿ' means 'yellow' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'work/job'?,ದ್ರಾಕ್ಷಿ,ಕಷ್ಟ,ಕೆಲಸ,ದೋಣಿ,C,'ಕೆಲಸ' means 'work/job' in English.,Kannada Subjects,Vocabulary
Which statement correctly describes Kannada's relationship to Tamil and Telugu?,"meaning 'speech' or 'language', often used poetically to refer to the Kannada language itself","Kannada is written from left to right, like most modern Indian scripts","Kannada, Tamil, and Telugu are all Dravidian languages, though each has distinct scripts, grammar, and vocabulary",a colloquial Kannada phrase used to acknowledge that something is fine or acceptable,C,"By definition, Kannada's relationship to Tamil and Telugu is: Kannada, Tamil, and Telugu are all Dravidian languages, though each has distinct scripts, grammar, and vocabulary",Kannada Subjects,Kannada Language
"Fill in the blank: ______ refers to ""a form of Kannada devotional poetry written in prose-like verses, popularised by the Lingayat saints of the 12th century"".",Vachana literature,Kuvempu,Shivarama Karanth,Ponna,A,"Vachana literature refers to: a form of Kannada devotional poetry written in prose-like verses, popularised by the Lingayat saints of the 12th century",Kannada Subjects,Kannada Literature
"Fill in the blank: ______ refers to ""'ಗುರು' (guru) or 'ಶಿಕ್ಷಕ' (shikshaka), both used to refer to a teacher in Kannada"".",a Kannada karma (object),the Kannada word for 'teacher',Basavanna,typical Kannada sentence word order,B,"the Kannada word for 'teacher' refers to: 'ಗುರು' (guru) or 'ಶಿಕ್ಷಕ' (shikshaka), both used to refer to a teacher in Kannada",Kannada Subjects,Kannada Vocabulary Notes
Which statement correctly describes the Kannada word 'namaskara'?,"a common Kannada phrase meaning 'how are you', used respectfully","a phrase meaning 'fragrant Kannada', often used affectionately to refer to the beauty of the Kannada language","an abugida writing system used to write the Kannada language, derived from the ancient Brahmi script","a common Kannada greeting meaning 'hello' or 'salutations', used to greet someone respectfully",D,"By definition, the Kannada word 'namaskara' is: a common Kannada greeting meaning 'hello' or 'salutations', used to greet someone respectfully",Kannada Subjects,Kannada Language
"Fill in the blank: ______ refers to ""a traditional three-line verse form used in Kannada poetry, notably by the poet Sarvajna"".",Basavanna,Vachana literature,the term 'Kannada Sahitya',a Tripadi (in Kannada poetry),D,"a Tripadi (in Kannada poetry) refers to: a traditional three-line verse form used in Kannada poetry, notably by the poet Sarvajna",Kannada Subjects,Kannada Literature
What is the English meaning of the Kannada word 'ಸ್ನೇಹ'?,friendship,poem,clean,oil,A,'ಸ್ನೇಹ' means 'friendship' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಆಡುವುದು'?,thirty,cold weather,to play,carrot,C,'ಆಡುವುದು' means 'to play' in English.,Kannada Subjects,Verbs
Which statement correctly describes Alur Venkata Rao?,"a prominent figure in the Karnataka unification movement, often referred to as 'Karnataka Kulapurohita' for his role in uniting Kannada-speaking regions","the movement advocating for the unification of Kannada-speaking regions into a single state, which led to the formation of Karnataka in 1956","widely believed to derive from 'karu nadu', meaning 'lofty/black land' or 'elevated land', referring to the region's terrain","a town in Karnataka renowned for the Chennakeshava Temple, built during the Hoysala period",A,"By definition, Alur Venkata Rao is: a prominent figure in the Karnataka unification movement, often referred to as 'Karnataka Kulapurohita' for his role in uniting Kannada-speaking regions",Kannada Subjects,Kannada History
"Fill in the blank: ______ refers to ""meaning 'your' (formal/plural), used as a possessive pronoun in Kannada"".",the Kannada word 'avara',the Kannada word 'nimma',a Kannada pronoun (sarvanaama),the honorific suffix '-avaru' in Kannada,B,"the Kannada word 'nimma' refers to: meaning 'your' (formal/plural), used as a possessive pronoun in Kannada",Kannada Subjects,Kannada Grammar
What is the English meaning of the Kannada word 'ವರ್ಷ'?,art,year,picture/film,music (academic study),B,'ವರ್ಷ' means 'year' in English.,Kannada Subjects,Vocabulary
What is Ugadi?,"a Kannada poet, composer, and philosopher associated with the Bhakti movement, known for his devotional compositions","a person who natively speaks Kannada or belongs to the Kannada-speaking community, typically from Karnataka","the lotus (Kamala), officially recognised as the state flower of Karnataka","the Kannada New Year festival, celebrated in Karnataka to mark the beginning of a new year according to the lunisolar calendar",D,"Ugadi is: the Kannada New Year festival, celebrated in Karnataka to mark the beginning of a new year according to the lunisolar calendar",Kannada Subjects,Kannada Culture
Which Kannada word means 'finger'?,ಬೆರಳು,ಆರು,ಊಟ,ಹಳೆಯ,A,'ಬೆರಳು' means 'finger' in English.,Kannada Subjects,Body Parts
What is the Chalukya dynasty's contribution to Kannada?,"a town in Karnataka known for its rock-cut cave temples, once the capital of the Chalukya dynasty","a town in Karnataka known for the Hoysaleswara Temple, showcasing intricate Hoysala-era stone carving","the Vijayanagara period saw significant growth in Kannada literature, alongside patronage of other regional languages","the Chalukyas patronised Kannada literature and inscriptions, contributing to its early development",D,"the Chalukya dynasty's contribution to Kannada is: the Chalukyas patronised Kannada literature and inscriptions, contributing to its early development",Kannada Subjects,Kannada History
Which statement correctly describes the Kannada calendar system?,"Kannada is widely used as the medium of instruction in schools across Karnataka, alongside English and other languages","meaning 'Mother Kannada', a personification of the Kannada language as a revered mother figure, celebrated in Kannada songs and poems","a saint-composer regarded as the 'father of Carnatic music', who composed devotional songs in Kannada","Karnataka traditionally follows a lunisolar calendar for festivals, with Ugadi marking the start of the new year",D,"By definition, the Kannada calendar system is: Karnataka traditionally follows a lunisolar calendar for festivals, with Ugadi marking the start of the new year",Kannada Subjects,Kannada Culture
What is the English meaning of the Kannada word 'ಸೂರ್ಯ'?,slow,winter,sun,August,C,'ಸೂರ್ಯ' means 'sun' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಏಪ್ರಿಲ್'?,thirty,nine,April,leaf,C,'ಏಪ್ರಿಲ್' means 'April' in English.,Kannada Subjects,Months
What is the English meaning of the Kannada word 'ಬರೆಯುವುದು'?,today,country,cold weather,to write,D,'ಬರೆಯುವುದು' means 'to write' in English.,Kannada Subjects,Verbs
"Which term matches this description: ""meaning 'Kannada literature', referring to the body of written works composed in the Kannada language""?",Vachana literature,Chandrashekhara Kambara,the term 'Kannada Sahitya',Ha Ma Nayak,C,"The description matches the term 'Kannada Sahitya': meaning 'Kannada literature', referring to the body of written works composed in the Kannada language",Kannada Subjects,Kannada Literature
Which Kannada word means 'August'?,ಹುಲಿ,ಜ್ಞಾನ,ವಿಜ್ಞಾನ,ಆಗಸ್ಟ್,D,'ಆಗಸ್ಟ್' means 'August' in English.,Kannada Subjects,Months
Which Kannada word means 'September'?,ಸೆಪ್ಟೆಂಬರ್,ನಿದ್ರಿಸುವುದು,ಒಳ್ಳೆಯ,ಪ್ರಯಾಣ,A,'ಸೆಪ್ಟೆಂಬರ್' means 'September' in English.,Kannada Subjects,Months
What is the English meaning of the Kannada word 'ಉತ್ತರ (ಜವಾಬು)'?,chair,to learn,answer/reply,hand,C,'ಉತ್ತರ (ಜವಾಬು)' means 'answer/reply' in English.,Kannada Subjects,Vocabulary
"Fill in the blank: ______ refers to ""a traditional Kannada folk dance performed with drums, popular in northern Karnataka"".",Karnataka's state bird,Dollu Kunitha,Karnataka's state flower,the Kannada state anthem 'Jaya Bharata Jananiya Tanujate',B,"Dollu Kunitha refers to: a traditional Kannada folk dance performed with drums, popular in northern Karnataka",Kannada Subjects,Kannada Culture
Which Kannada word means 'fast/speed'?,ವೇಗ,ಇತಿಹಾಸ,ಅಕ್ಷರ,ಸೇಬು,A,'ವೇಗ' means 'fast/speed' in English.,Kannada Subjects,Adjectives
"Which term matches this description: ""the phonetic combination of two words or morphemes, joining them according to grammatical rules""?",typical Kannada sentence word order,a sandhi (in Kannada grammar),a Kannada karma (object),the Kannada word 'avara',B,"The description matches a sandhi (in Kannada grammar): the phonetic combination of two words or morphemes, joining them according to grammatical rules",Kannada Subjects,Kannada Grammar
What is the English meaning of the Kannada word 'ವಾರ'?,friend (male),letter (alphabet)/character,thirteen,week,D,'ವಾರ' means 'week' in English.,Kannada Subjects,Vocabulary
"Which term matches this description: ""a town in Karnataka known for the Hoysaleswara Temple, showcasing intricate Hoysala-era stone carving""?",the term 'Ekikarana',the Hoysala dynasty's contribution to Kannada,the historic town of Halebidu,Alur Venkata Rao,C,"The description matches the historic town of Halebidu: a town in Karnataka known for the Hoysaleswara Temple, showcasing intricate Hoysala-era stone carving",Kannada Subjects,Kannada History
What is the English meaning of the Kannada word 'ಬುಧವಾರ'?,Wednesday,to see/watch,fourteen,pencil,A,'ಬುಧವಾರ' means 'Wednesday' in English.,Kannada Subjects,Days of the Week
"Which term matches this description: ""the historic Kingdom of Mysore was a major centre of Kannada culture, art, and literary patronage for centuries""?",the Chalukya dynasty's contribution to Kannada,Kittur Chennamma,the Wadeyar dynasty's patronage of Kannada,the Mysore Kingdom's role in Kannada heritage,D,"The description matches the Mysore Kingdom's role in Kannada heritage: the historic Kingdom of Mysore was a major centre of Kannada culture, art, and literary patronage for centuries",Kannada Subjects,Kannada History
"Which term matches this description: ""the Vijayanagara period saw significant growth in Kannada literature, alongside patronage of other regional languages""?",the historic city of Belur,Sangolli Rayanna,Kittur Chennamma,the Vijayanagara Empire's contribution to Kannada literature,D,"The description matches the Vijayanagara Empire's contribution to Kannada literature: the Vijayanagara period saw significant growth in Kannada literature, alongside patronage of other regional languages",Kannada Subjects,Kannada History
Which Kannada word means 'nose'?,ನೋಡುವುದು,ಮಳೆ,ಹದಿನಾಲ್ಕು,ಮೂಗು,D,'ಮೂಗು' means 'nose' in English.,Kannada Subjects,Body Parts
Which Kannada word means 'fish'?,ಅಣ್ಣ,ಮೀನು,ಹುಲಿ,ಬಾಳೆಹಣ್ಣು,B,'ಮೀನು' means 'fish' in English.,Kannada Subjects,Vocabulary
What is the Vijayanagara Empire's contribution to Kannada literature?,"a queen of Kittur who led an armed resistance against the British East India Company in the early 19th century, celebrated in Kannada history and literature","Kittur, a small kingdom in present-day Karnataka, known for Rani Chennamma's early resistance against British rule","the Vijayanagara period saw significant growth in Kannada literature, alongside patronage of other regional languages","a town in Karnataka known for its rock-cut cave temples, once the capital of the Chalukya dynasty",C,"the Vijayanagara Empire's contribution to Kannada literature is: the Vijayanagara period saw significant growth in Kannada literature, alongside patronage of other regional languages",Kannada Subjects,Kannada History
Which Kannada word means 'letter (alphabet)/character'?,ಕಲೆ,ಅಕ್ಷರ,ಗುಡುಗು,ಚಿತ್ರ,B,'ಅಕ್ಷರ' means 'letter (alphabet)/character' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಪ್ರಶ್ನೆ'?,result,Monday,beautiful,question,D,'ಪ್ರಶ್ನೆ' means 'question' in English.,Kannada Subjects,Vocabulary
What is the English meaning of the Kannada word 'ಓದುವುದು'?,to read/study,pencil,hot,poem,A,'ಓದುವುದು' means 'to read/study' in English.,Kannada Subjects,Verbs
Which Kannada word means 'friend (male)'?,ತಿನ್ನುವುದು,ಬಾಗಿಲು,ಈರುಳ್ಳಿ,ಗೆಳೆಯ,D,'ಗೆಳೆಯ' means 'friend (male)' in English.,Kannada Subjects,Vocabulary
Which Kannada word means 'to cry'?,ಪಟ್ಟಣ,ದೊಡ್ಡ,ಅಳುವುದು,ಬೇಳೆ,C,'ಅಳುವುದು' means 'to cry' in English.,Kannada Subjects,Verbs
Which Kannada word means 'eight'?,ನೀಲಿ,ಎಂಟು,ಬೇಸಿಗೆ,ಆಟ,B,'ಎಂಟು' means 'eight' in English.,Kannada Subjects,Numbers
Which statement correctly describes Kannada's UNESCO/classical recognition year?,Kannada was granted classical language status by the Government of India in 2008,"Kannada, Tamil, and Telugu are all Dravidian languages, though each has distinct scripts, grammar, and vocabulary","the term for Middle Kannada, an intermediate stage in the historical development of the Kannada language","the language family to which Kannada belongs, along with Tamil, Telugu, and Malayalam",A,"By definition, Kannada's UNESCO/classical recognition year is: Kannada was granted classical language status by the Government of India in 2008",Kannada Subjects,Kannada Language
"Fill in the blank: ______ refers to ""the Vijayanagara period saw significant growth in Kannada literature, alongside patronage of other regional languages"".",Sangolli Rayanna,the Hoysala dynasty's contribution to Kannada,the Vijayanagara Empire's contribution to Kannada literature,the term 'Karnataka' etymology,C,"the Vijayanagara Empire's contribution to Kannada literature refers to: the Vijayanagara period saw significant growth in Kannada literature, alongside patronage of other regional languages",Kannada Subjects,Kannada History
What is the English meaning of the Kannada word 'ಐದು'?,five,old,house,queen,A,'ಐದು' means 'five' in English.,Kannada Subjects,Numbers
