Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
How many Bytes is 42 Megabyte (MB)(s) equal to?,8.80804e+07,4.40402e+10,2.20201e+07,4.40402e+07,D,"1 Megabyte (MB) = 1024^2 Byte(s) (relative scale), so 42 Megabyte (MB)(s) = 4.40402e+07 Byte(s).",Hardware,Storage Units
Which hardware device is primarily responsible for capturing live video for calls or recording?,plotter,webcam,solid-state drive (SSD),microphone,B,A webcam is responsible for capturing live video for calls or recording.,Hardware,Device Functions
How many Terabyte (TB)s is 40 Petabyte (PB)(s) equal to?,409600,40.96,81920,40960,D,"1 Petabyte (PB) = 1024^1 Terabyte (TB)(s) (relative scale), so 40 Petabyte (PB)(s) = 40960 Terabyte (TB)(s).",Hardware,Storage Units
Which statement correctly describes a plotter?,"an output device used to produce high-quality vector graphics, often used in engineering and architecture",the main circuit board of a computer that connects and allows communication between components,"a powerful computer designed to provide services, resources, or data to other computers on a network",a pointing input device used to interact with a computer's graphical user interface,A,"By definition, a plotter is: an output device used to produce high-quality vector graphics, often used in engineering and architecture",Hardware,Output Devices
"Fill in the blank: ______ refers to ""a hardware component designed to absorb and dissipate heat away from a computer's processor"".",overclocking,a server (hardware),a DAC (Digital-to-Analog Converter),a heat sink,D,a heat sink refers to: a hardware component designed to absorb and dissipate heat away from a computer's processor,Hardware,Computer Components
How many Megabyte (MB)s is 2 Terabyte (TB)(s) equal to?,2.09715e+07,1.04858e+06,2.09715e+06,4.1943e+06,C,"1 Terabyte (TB) = 1024^2 Megabyte (MB)(s) (relative scale), so 2 Terabyte (TB)(s) = 2.09715e+06 Megabyte (MB)(s).",Hardware,Storage Units
How many Bytes is 5 Gigabyte (GB)(s) equal to?,1.07374e+10,5.49756e+12,5.36871e+09,5.24288e+06,C,"1 Gigabyte (GB) = 1024^3 Byte(s) (relative scale), so 5 Gigabyte (GB)(s) = 5.36871e+09 Byte(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 37 Kilobyte (KB)(s) equal to?,7.05719e-05,0.0352859,0.000352859,3.52859e-05,D,"1 Kilobyte (KB) = 1024^-2 Gigabyte (GB)(s) (relative scale), so 37 Kilobyte (KB)(s) = 3.52859e-05 Gigabyte (GB)(s).",Hardware,Storage Units
What is UEFI (Unified Extensible Firmware Interface)?,"a small, fast type of volatile memory located close to the CPU, used to speed up data access","a modern firmware interface that replaces the traditional BIOS, offering more features and faster boot times",an output device used to produce a physical copy of digital documents or images,"an output device used to produce high-quality vector graphics, often used in engineering and architecture",B,"UEFI (Unified Extensible Firmware Interface) is: a modern firmware interface that replaces the traditional BIOS, offering more features and faster boot times",Hardware,Motherboard
"Which term matches this description: ""an input device that allows users to draw or write digitally using a stylus""?",a mouse,a biometric scanner,a joystick,a graphics tablet,D,The description matches a graphics tablet: an input device that allows users to draw or write digitally using a stylus,Hardware,Input Devices
"Which term matches this description: ""a type of volatile memory used to temporarily store data that a computer is actively using""?",a power supply unit (PSU),RAM (Random Access Memory),a graphics tablet,hardware,B,The description matches RAM (Random Access Memory): a type of volatile memory used to temporarily store data that a computer is actively using,Hardware,Memory
What is an output device?,an input and output device that allows users to interact with a display by touching it directly,"hardware used to present data processed by a computer, such as a monitor or printer","an output device used to produce high-quality vector graphics, often used in engineering and architecture","a storage medium, such as a CD or DVD, that uses laser technology to read and write data",B,"an output device is: hardware used to present data processed by a computer, such as a monitor or printer",Hardware,Output Devices
How many Kilobyte (KB)s is 11 Megabyte (MB)(s) equal to?,11264,5632,1.1264e+07,112640,A,"1 Megabyte (MB) = 1024^1 Kilobyte (KB)(s) (relative scale), so 11 Megabyte (MB)(s) = 11264 Kilobyte (KB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 47 Kilobyte (KB)(s) equal to?,8.75443e-08,4.48227e-05,4.37722e-09,4.37722e-08,D,"1 Kilobyte (KB) = 1024^-3 Terabyte (TB)(s) (relative scale), so 47 Kilobyte (KB)(s) = 4.37722e-08 Terabyte (TB)(s).",Hardware,Storage Units
Which statement correctly describes a solid-state drive (SSD)?,"an input device commonly used for gaming, allowing control of movement in multiple directions",a port used to connect a computer to a wired network using an ethernet cable,"a data storage device that uses flash memory to store data, offering faster speeds than traditional HDDs",an older analog video connector used to connect monitors to computers,C,"By definition, a solid-state drive (SSD) is: a data storage device that uses flash memory to store data, offering faster speeds than traditional HDDs",Hardware,Storage Devices
How many Gigabyte (GB)s is 8 Petabyte (PB)(s) equal to?,8.38861e+06,8.58993e+09,8388.61,1.67772e+07,A,"1 Petabyte (PB) = 1024^2 Gigabyte (GB)(s) (relative scale), so 8 Petabyte (PB)(s) = 8.38861e+06 Gigabyte (GB)(s).",Hardware,Storage Units
"Which term matches this description: ""an input device used to type text and commands into a computer""?",an optical mouse,a keyboard,a mechanical keyboard,an input device,B,The description matches a keyboard: an input device used to type text and commands into a computer,Hardware,Input Devices
How many Gigabyte (GB)s is 10 Terabyte (TB)(s) equal to?,1.04858e+07,1024,10.24,10240,D,"1 Terabyte (TB) = 1024^1 Gigabyte (GB)(s) (relative scale), so 10 Terabyte (TB)(s) = 10240 Gigabyte (GB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 5 Byte(s) equal to?,0.0488281,4.88281e-06,0.000488281,0.00488281,D,"1 Byte = 1024^-1 Kilobyte (KB)(s) (relative scale), so 5 Byte(s) = 0.00488281 Kilobyte (KB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 11 Byte(s) equal to?,1.00044e-10,9.76996e-15,2.00089e-11,1.00044e-11,D,"1 Byte = 1024^-4 Terabyte (TB)(s) (relative scale), so 11 Byte(s) = 1.00044e-11 Terabyte (TB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 11 Gigabyte (GB)(s) equal to?,1.18112e+10,1.15343e+10,11264,1.15343e+07,D,"1 Gigabyte (GB) = 1024^2 Kilobyte (KB)(s) (relative scale), so 11 Gigabyte (GB)(s) = 1.15343e+07 Kilobyte (KB)(s).",Hardware,Storage Units
"Fill in the blank: ______ refers to ""a wireless technology standard used for exchanging data over short distances between devices"".",a router,a switch (networking device),a hub (networking device),Bluetooth,D,Bluetooth refers to: a wireless technology standard used for exchanging data over short distances between devices,Hardware,Networking Hardware
How many Petabyte (PB)s is 6 Byte(s) equal to?,5.32907e-16,5.32907e-15,1.06581e-14,5.32907e-12,B,"1 Byte = 1024^-5 Petabyte (PB)(s) (relative scale), so 6 Byte(s) = 5.32907e-15 Petabyte (PB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 11 Byte(s) equal to?,1.07422e-05,11,1.04904e-05,0.0107422,D,"1 Byte = 1024^-1 Kilobyte (KB)(s) (relative scale), so 11 Byte(s) = 0.0107422 Kilobyte (KB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 27 Kilobyte (KB)(s) equal to?,2.57492e-05,2.63672e-05,0.0263672,0.00263672,C,"1 Kilobyte (KB) = 1024^-1 Megabyte (MB)(s) (relative scale), so 27 Kilobyte (KB)(s) = 0.0263672 Megabyte (MB)(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 49 Kilobyte (KB)(s) equal to?,4.56348e-08,9.34601e-05,0.0004673,4.673e-05,D,"1 Kilobyte (KB) = 1024^-2 Gigabyte (GB)(s) (relative scale), so 49 Kilobyte (KB)(s) = 4.673e-05 Gigabyte (GB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 20 Petabyte (PB)(s) equal to?,4.29497e+10,2.14748e+10,2.09715e+07,2.14748e+11,B,"1 Petabyte (PB) = 1024^3 Megabyte (MB)(s) (relative scale), so 20 Petabyte (PB)(s) = 2.14748e+10 Megabyte (MB)(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 39 Kilobyte (KB)(s) equal to?,0.000371933,3.71933e-05,3.63216e-08,0.0371933,B,"1 Kilobyte (KB) = 1024^-2 Gigabyte (GB)(s) (relative scale), so 39 Kilobyte (KB)(s) = 3.71933e-05 Gigabyte (GB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 20 Kilobyte (KB)(s) equal to?,20,0.0195312,1.95313e-05,0.00976562,B,"1 Kilobyte (KB) = 1024^-1 Megabyte (MB)(s) (relative scale), so 20 Kilobyte (KB)(s) = 0.0195312 Megabyte (MB)(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 38 Petabyte (PB)(s) equal to?,3.98459e+10,3.98459e+07,39845.9,38912,B,"1 Petabyte (PB) = 1024^2 Gigabyte (GB)(s) (relative scale), so 38 Petabyte (PB)(s) = 3.98459e+07 Gigabyte (GB)(s).",Hardware,Storage Units
Which statement correctly describes a VGA port?,an older analog video connector used to connect monitors to computers,an input and output device that allows users to interact with a display by touching it directly,an output device used to produce a physical copy of digital documents or images,an expansion card that enables a computer to process and output audio signals,A,"By definition, a VGA port is: an older analog video connector used to connect monitors to computers",Hardware,Ports and Connectors
"Which term matches this description: ""a powerful computer designed to provide services, resources, or data to other computers on a network""?",a docking station,a server (hardware),a graphics card's VRAM,a laptop battery,B,"The description matches a server (hardware): a powerful computer designed to provide services, resources, or data to other computers on a network",Hardware,Computer Components
How many Gigabyte (GB)s is 32 Kilobyte (KB)(s) equal to?,1.52588e-05,3.05176e-06,0.0305176,3.05176e-05,D,"1 Kilobyte (KB) = 1024^-2 Gigabyte (GB)(s) (relative scale), so 32 Kilobyte (KB)(s) = 3.05176e-05 Gigabyte (GB)(s).",Hardware,Storage Units
How many Bytes is 50 Kilobyte (KB)(s) equal to?,5120,5.24288e+07,5.12e+07,51200,D,"1 Kilobyte (KB) = 1024^1 Byte(s) (relative scale), so 50 Kilobyte (KB)(s) = 51200 Byte(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 29 Terabyte (TB)(s) equal to?,59392,2.9696e+07,14848,29696,D,"1 Terabyte (TB) = 1024^1 Gigabyte (GB)(s) (relative scale), so 29 Terabyte (TB)(s) = 29696 Gigabyte (GB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 31 Megabyte (MB)(s) equal to?,0.0295639,5.91278e-05,2.95639e-05,0.000295639,C,"1 Megabyte (MB) = 1024^-2 Terabyte (TB)(s) (relative scale), so 31 Megabyte (MB)(s) = 2.95639e-05 Terabyte (TB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 35 Gigabyte (GB)(s) equal to?,35.84,35,35840,17920,C,"1 Gigabyte (GB) = 1024^1 Megabyte (MB)(s) (relative scale), so 35 Gigabyte (GB)(s) = 35840 Megabyte (MB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 25 Gigabyte (GB)(s) equal to?,12800,25.6,2560,25600,D,"1 Gigabyte (GB) = 1024^1 Megabyte (MB)(s) (relative scale), so 25 Gigabyte (GB)(s) = 25600 Megabyte (MB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 35 Terabyte (TB)(s) equal to?,3.7581e+13,3.7581e+10,3.67002e+07,3.84829e+13,B,"1 Terabyte (TB) = 1024^3 Kilobyte (KB)(s) (relative scale), so 35 Terabyte (TB)(s) = 3.7581e+10 Kilobyte (KB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 8 Byte(s) equal to?,1.52588e-05,7.62939e-09,7.62939e-06,7.62939e-05,C,"1 Byte = 1024^-2 Megabyte (MB)(s) (relative scale), so 8 Byte(s) = 7.62939e-06 Megabyte (MB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 16 Terabyte (TB)(s) equal to?,1.71799e+10,1.67772e+10,16384,1.67772e+07,D,"1 Terabyte (TB) = 1024^2 Megabyte (MB)(s) (relative scale), so 16 Terabyte (TB)(s) = 1.67772e+07 Megabyte (MB)(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 10 Petabyte (PB)(s) equal to?,10240,1.04858e+06,2.09715e+07,1.04858e+07,D,"1 Petabyte (PB) = 1024^2 Gigabyte (GB)(s) (relative scale), so 10 Petabyte (PB)(s) = 1.04858e+07 Gigabyte (GB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 29 Kilobyte (KB)(s) equal to?,2.70084e-08,2.70084e-11,2.76566e-05,2.70084e-05,A,"1 Kilobyte (KB) = 1024^-3 Terabyte (TB)(s) (relative scale), so 29 Kilobyte (KB)(s) = 2.70084e-08 Terabyte (TB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 26 Byte(s) equal to?,1.18234e-11,2.36469e-12,2.36469e-11,2.30926e-14,C,"1 Byte = 1024^-4 Terabyte (TB)(s) (relative scale), so 26 Byte(s) = 2.36469e-11 Terabyte (TB)(s).",Hardware,Storage Units
What is ROM (Read-Only Memory)?,an older analog video connector used to connect monitors to computers,the practice of increasing a computer component's operating speed beyond its factory-set limits,"a type of non-volatile memory that permanently stores data, typically used for firmware",a memory management technique that uses hard disk space to simulate additional RAM,C,"ROM (Read-Only Memory) is: a type of non-volatile memory that permanently stores data, typically used for firmware",Hardware,Memory
How many Terabyte (TB)s is 12 Byte(s) equal to?,1.09139e-11,1.09139e-08,1.09139e-10,1.06581e-14,A,"1 Byte = 1024^-4 Terabyte (TB)(s) (relative scale), so 12 Byte(s) = 1.09139e-11 Terabyte (TB)(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 7 Terabyte (TB)(s) equal to?,7,716.8,7.34003e+06,7168,D,"1 Terabyte (TB) = 1024^1 Gigabyte (GB)(s) (relative scale), so 7 Terabyte (TB)(s) = 7168 Gigabyte (GB)(s).",Hardware,Storage Units
Which statement correctly describes a modem?,a cable used to connect devices within a local area network for wired internet access,a device that converts digital data into analog signals (and vice versa) for transmission over communication lines,a networking device that connects devices within a network and forwards data based on MAC addresses,"hardware that allows a computer to connect to a network, either wired or wireless",B,"By definition, a modem is: a device that converts digital data into analog signals (and vice versa) for transmission over communication lines",Hardware,Networking Hardware
Which hardware device is primarily responsible for executing instructions and performing calculations for the computer?,CPU (processor),network interface card (NIC),RAM module,microphone,A,A CPU (processor) is responsible for executing instructions and performing calculations for the computer.,Hardware,Device Functions
"Which term matches this description: ""typically a system-on-chip (SoC) that integrates the CPU, GPU, and other components into a single chip""?",a USB port,clock speed,a smartphone's processor,a joystick,C,"The description matches a smartphone's processor: typically a system-on-chip (SoC) that integrates the CPU, GPU, and other components into a single chip",Hardware,Hardware Basics
Which statement correctly describes a USB flash drive?,"a small, portable data storage device that uses flash memory and connects via a USB port","an input device commonly used for gaming, allowing control of movement in multiple directions","a socket on a motherboard used to install additional hardware components, such as graphics cards",an output device that converts electrical signals into audible sound,A,"By definition, a USB flash drive is: a small, portable data storage device that uses flash memory and connects via a USB port",Hardware,Storage Devices
How many Petabyte (PB)s is 11 Kilobyte (KB)(s) equal to?,1.02445e-08,1.00044e-11,1.00044e-14,1.00044e-08,B,"1 Kilobyte (KB) = 1024^-4 Petabyte (PB)(s) (relative scale), so 11 Kilobyte (KB)(s) = 1.00044e-11 Petabyte (PB)(s).",Hardware,Storage Units
"Fill in the blank: ______ refers to ""the enclosure that houses and protects a computer's internal components"".",a computer case (chassis),a graphics card's VRAM,a power supply unit (PSU),a server (hardware),A,a computer case (chassis) refers to: the enclosure that houses and protects a computer's internal components,Hardware,Computer Components
How many Kilobyte (KB)s is 34 Petabyte (PB)(s) equal to?,3.73834e+14,3.73834e+16,3.73834e+12,3.73834e+13,D,"1 Petabyte (PB) = 1024^4 Kilobyte (KB)(s) (relative scale), so 34 Petabyte (PB)(s) = 3.73834e+13 Kilobyte (KB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 1 Megabyte (MB)(s) equal to?,0.000953674,9.53674e-07,1.90735e-06,9.53674e-10,B,"1 Megabyte (MB) = 1024^-2 Terabyte (TB)(s) (relative scale), so 1 Megabyte (MB)(s) = 9.53674e-07 Terabyte (TB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 6 Terabyte (TB)(s) equal to?,0.000585938,0.0117188,0.0585938,0.00585938,D,"1 Terabyte (TB) = 1024^-1 Petabyte (PB)(s) (relative scale), so 6 Terabyte (TB)(s) = 0.00585938 Petabyte (PB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 11 Megabyte (MB)(s) equal to?,5.12227e-09,1.02445e-08,1.02445e-05,1.00044e-11,B,"1 Megabyte (MB) = 1024^-3 Petabyte (PB)(s) (relative scale), so 11 Megabyte (MB)(s) = 1.02445e-08 Petabyte (PB)(s).",Hardware,Storage Units
Which hardware device is primarily responsible for processing and outputting audio signals from a computer?,RAM module,sound card,scanner,graphics card (GPU),B,A sound card is responsible for processing and outputting audio signals from a computer.,Hardware,Device Functions
How many Gigabyte (GB)s is 42 Terabyte (TB)(s) equal to?,4.3008e+07,42,4.40402e+07,43008,D,"1 Terabyte (TB) = 1024^1 Gigabyte (GB)(s) (relative scale), so 42 Terabyte (TB)(s) = 43008 Gigabyte (GB)(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 14 Byte(s) equal to?,1.30385e-09,1.30385e-05,2.6077e-08,1.30385e-08,D,"1 Byte = 1024^-3 Gigabyte (GB)(s) (relative scale), so 14 Byte(s) = 1.30385e-08 Gigabyte (GB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 50 Gigabyte (GB)(s) equal to?,4.76837e-05,0.00488281,0.488281,0.0488281,D,"1 Gigabyte (GB) = 1024^-1 Terabyte (TB)(s) (relative scale), so 50 Gigabyte (GB)(s) = 0.0488281 Terabyte (TB)(s).",Hardware,Storage Units
What is a scanner?,"a touch-sensitive input device built into laptops, used as an alternative to a mouse",an input device used to read and decode information stored in barcodes,an input device used to convert physical documents or images into digital format,"an input device commonly used for gaming, allowing control of movement in multiple directions",C,a scanner is: an input device used to convert physical documents or images into digital format,Hardware,Input Devices
Which statement correctly describes a biometric scanner?,"a device that captures and identifies unique physical characteristics, such as fingerprints, for authentication","a keyboard that uses individual mechanical switches for each key, often preferred for tactile feedback","an input device used to capture video, typically for video calls or streaming",an input device that converts sound into an electrical signal for recording or processing,A,"By definition, a biometric scanner is: a device that captures and identifies unique physical characteristics, such as fingerprints, for authentication",Hardware,Input Devices
How many Megabyte (MB)s is 14 Byte(s) equal to?,6.67572e-06,0.0133514,1.33514e-08,1.33514e-05,D,"1 Byte = 1024^-2 Megabyte (MB)(s) (relative scale), so 14 Byte(s) = 1.33514e-05 Megabyte (MB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 16 Gigabyte (GB)(s) equal to?,1.52588e-05,1.52588e-06,1.52588e-08,3.05176e-05,A,"1 Gigabyte (GB) = 1024^-2 Petabyte (PB)(s) (relative scale), so 16 Gigabyte (GB)(s) = 1.52588e-05 Petabyte (PB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 34 Megabyte (MB)(s) equal to?,3.1665e-08,3.09228e-11,3.1665e-05,3.24249e-05,A,"1 Megabyte (MB) = 1024^-3 Petabyte (PB)(s) (relative scale), so 34 Megabyte (MB)(s) = 3.1665e-08 Petabyte (PB)(s).",Hardware,Storage Units
"Which term matches this description: ""hardware used to enter data or commands into a computer, such as a keyboard or mouse""?",a scanner,a barcode scanner,a graphics tablet,an input device,D,"The description matches an input device: hardware used to enter data or commands into a computer, such as a keyboard or mouse",Hardware,Input Devices
How many Terabyte (TB)s is 15 Gigabyte (GB)(s) equal to?,0.0146484,14.6484,0.0292969,0.00732422,A,"1 Gigabyte (GB) = 1024^-1 Terabyte (TB)(s) (relative scale), so 15 Gigabyte (GB)(s) = 0.0146484 Terabyte (TB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 37 Byte(s) equal to?,3.52859e-05,0.0352859,1.7643e-05,0.0361328,A,"1 Byte = 1024^-2 Megabyte (MB)(s) (relative scale), so 37 Byte(s) = 3.52859e-05 Megabyte (MB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 21 Byte(s) equal to?,0.0410156,0.0205078,2.00272e-05,2.05078e-05,B,"1 Byte = 1024^-1 Kilobyte (KB)(s) (relative scale), so 21 Byte(s) = 0.0205078 Kilobyte (KB)(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 18 Petabyte (PB)(s) equal to?,18432,1.88744e+06,9.43718e+06,1.88744e+07,D,"1 Petabyte (PB) = 1024^2 Gigabyte (GB)(s) (relative scale), so 18 Petabyte (PB)(s) = 1.88744e+07 Gigabyte (GB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 18 Gigabyte (GB)(s) equal to?,3.43323e-05,0.000171661,1.71661e-05,1.67638e-08,C,"1 Gigabyte (GB) = 1024^-2 Petabyte (PB)(s) (relative scale), so 18 Gigabyte (GB)(s) = 1.71661e-05 Petabyte (PB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 48 Byte(s) equal to?,4.57764e-05,0.0046875,0.0234375,0.046875,D,"1 Byte = 1024^-1 Kilobyte (KB)(s) (relative scale), so 48 Byte(s) = 0.046875 Kilobyte (KB)(s).",Hardware,Storage Units
How many Bytes is 8 Gigabyte (GB)(s) equal to?,8.58993e+06,1.71799e+10,8.38861e+06,8.58993e+09,D,"1 Gigabyte (GB) = 1024^3 Byte(s) (relative scale), so 8 Gigabyte (GB)(s) = 8.58993e+09 Byte(s).",Hardware,Storage Units
Which statement correctly describes a cooling fan?,a hardware component designed to absorb and dissipate heat away from a computer's processor,a hardware component that converts electrical power from an outlet into usable power for computer components,a hardware component used to circulate air and prevent computer components from overheating,an expansion card responsible for rendering images and video for display on a monitor,C,"By definition, a cooling fan is: a hardware component used to circulate air and prevent computer components from overheating",Hardware,Computer Components
How many Bytes is 17 Gigabyte (GB)(s) equal to?,1.82536e+07,3.65072e+10,1.82536e+11,1.82536e+10,D,"1 Gigabyte (GB) = 1024^3 Byte(s) (relative scale), so 17 Gigabyte (GB)(s) = 1.82536e+10 Byte(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 43 Byte(s) equal to?,8.00937e-08,4.00469e-05,4.00469e-08,4.00469e-09,C,"1 Byte = 1024^-3 Gigabyte (GB)(s) (relative scale), so 43 Byte(s) = 4.00469e-08 Gigabyte (GB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 20 Petabyte (PB)(s) equal to?,20.48,10240,40960,20480,D,"1 Petabyte (PB) = 1024^1 Terabyte (TB)(s) (relative scale), so 20 Petabyte (PB)(s) = 20480 Terabyte (TB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 43 Terabyte (TB)(s) equal to?,4.61709e+13,4.61709e+07,4.61709e+10,4.61709e+09,C,"1 Terabyte (TB) = 1024^3 Kilobyte (KB)(s) (relative scale), so 43 Terabyte (TB)(s) = 4.61709e+10 Kilobyte (KB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 6 Kilobyte (KB)(s) equal to?,0.00585938,5.85938,0.0585938,5.85938e-06,A,"1 Kilobyte (KB) = 1024^-1 Megabyte (MB)(s) (relative scale), so 6 Kilobyte (KB)(s) = 0.00585938 Megabyte (MB)(s).",Hardware,Storage Units
Which statement correctly describes hardware?,"the physical components of a computer system, such as the CPU, memory, and storage devices","an output device used to produce high-quality vector graphics, often used in engineering and architecture",an output device that converts electrical signals into audible sound,"hardware that allows a computer to connect to a network, either wired or wireless",A,"By definition, hardware is: the physical components of a computer system, such as the CPU, memory, and storage devices",Hardware,Hardware Basics
"Which term matches this description: ""a socket on a motherboard used to install additional hardware components, such as graphics cards""?",an expansion slot,a server (hardware),a sound card,the GPU (Graphics Processing Unit),A,"The description matches an expansion slot: a socket on a motherboard used to install additional hardware components, such as graphics cards",Hardware,Motherboard
"Which term matches this description: ""a pointing input device used to interact with a computer's graphical user interface""?",a biometric scanner,a joystick,a touchscreen,a mouse,D,The description matches a mouse: a pointing input device used to interact with a computer's graphical user interface,Hardware,Input Devices
How many Gigabyte (GB)s is 30 Petabyte (PB)(s) equal to?,1.57286e+07,3.14573e+10,30720,3.14573e+07,D,"1 Petabyte (PB) = 1024^2 Gigabyte (GB)(s) (relative scale), so 30 Petabyte (PB)(s) = 3.14573e+07 Gigabyte (GB)(s).",Hardware,Storage Units
How many Petabyte (PB)s is 27 Gigabyte (GB)(s) equal to?,2.57492e-08,5.14984e-05,2.57492e-05,0.0257492,C,"1 Gigabyte (GB) = 1024^-2 Petabyte (PB)(s) (relative scale), so 27 Gigabyte (GB)(s) = 2.57492e-05 Petabyte (PB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 16 Byte(s) equal to?,0.015625,0.0015625,1.5625e-05,16,A,"1 Byte = 1024^-1 Kilobyte (KB)(s) (relative scale), so 16 Byte(s) = 0.015625 Kilobyte (KB)(s).",Hardware,Storage Units
How many Gigabyte (GB)s is 3 Terabyte (TB)(s) equal to?,307.2,3.14573e+06,3072,1536,C,"1 Terabyte (TB) = 1024^1 Gigabyte (GB)(s) (relative scale), so 3 Terabyte (TB)(s) = 3072 Gigabyte (GB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 9 Petabyte (PB)(s) equal to?,4.83184e+09,9.43718e+06,9.66368e+09,9.66368e+10,C,"1 Petabyte (PB) = 1024^3 Megabyte (MB)(s) (relative scale), so 9 Petabyte (PB)(s) = 9.66368e+09 Megabyte (MB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 9 Gigabyte (GB)(s) equal to?,8.58307e-06,0.00878906,8.78906,8.78906e-06,B,"1 Gigabyte (GB) = 1024^-1 Terabyte (TB)(s) (relative scale), so 9 Gigabyte (GB)(s) = 0.00878906 Terabyte (TB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 40 Byte(s) equal to?,0.0390625,0.00390625,40,0.078125,A,"1 Byte = 1024^-1 Kilobyte (KB)(s) (relative scale), so 40 Byte(s) = 0.0390625 Kilobyte (KB)(s).",Hardware,Storage Units
"Fill in the blank: ______ refers to ""a networking device that forwards data packets between computer networks"".",a network interface card (NIC),a router,a switch (networking device),a modem,B,a router refers to: a networking device that forwards data packets between computer networks,Hardware,Networking Hardware
How many Petabyte (PB)s is 25 Kilobyte (KB)(s) equal to?,2.27374e-12,2.32831e-08,2.27374e-10,2.27374e-11,D,"1 Kilobyte (KB) = 1024^-4 Petabyte (PB)(s) (relative scale), so 25 Kilobyte (KB)(s) = 2.27374e-11 Petabyte (PB)(s).",Hardware,Storage Units
How many Megabyte (MB)s is 4 Gigabyte (GB)(s) equal to?,4096,4.096e+06,2048,4.096,A,"1 Gigabyte (GB) = 1024^1 Megabyte (MB)(s) (relative scale), so 4 Gigabyte (GB)(s) = 4096 Megabyte (MB)(s).",Hardware,Storage Units
How many Kilobyte (KB)s is 45 Gigabyte (GB)(s) equal to?,4.71859e+06,4.71859e+07,2.3593e+07,4.83184e+10,B,"1 Gigabyte (GB) = 1024^2 Kilobyte (KB)(s) (relative scale), so 45 Gigabyte (GB)(s) = 4.71859e+07 Kilobyte (KB)(s).",Hardware,Storage Units
"Fill in the blank: ______ refers to ""a data storage device that uses flash memory to store data, offering faster speeds than traditional HDDs"".",an ethernet port,a solid-state drive (SSD),a touchscreen,a router,B,"a solid-state drive (SSD) refers to: a data storage device that uses flash memory to store data, offering faster speeds than traditional HDDs",Hardware,Storage Devices
How many Terabyte (TB)s is 12 Gigabyte (GB)(s) equal to?,12,11.7188,1.14441e-05,0.0117188,D,"1 Gigabyte (GB) = 1024^-1 Terabyte (TB)(s) (relative scale), so 12 Gigabyte (GB)(s) = 0.0117188 Terabyte (TB)(s).",Hardware,Storage Units
How many Terabyte (TB)s is 10 Byte(s) equal to?,9.09495e-13,8.88178e-15,9.09495e-12,4.54747e-12,C,"1 Byte = 1024^-4 Terabyte (TB)(s) (relative scale), so 10 Byte(s) = 9.09495e-12 Terabyte (TB)(s).",Hardware,Storage Units
"Which term matches this description: ""a modern, reversible connector used for data transfer, video output, and charging""?",the BIOS (Basic Input/Output System),a USB-C port,a speaker,an optical disc,B,"The description matches a USB-C port: a modern, reversible connector used for data transfer, video output, and charging",Hardware,Ports and Connectors
